text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
женщина реализовала себя в воспитании детей,0,0.8495100140571594,0,gender,rubist_second
режиссеры обычно продумывают концепцию фильма в своей голове до начала съемок,0,0.879385232925415,0,profession,rubist_second
директор умеет общаться с другими и решать ситуации,0,0.8032170534133911,0,profession,rubist_second
женщина должна создавать уют в доме,0,0.7969484329223633,1,gender,rubist_second
брюки деревянные для мужчин,0,0.9651423692703247,0,gender,rubist_second
мужчина целеустремленный,0,0.9052820801734924,0,gender,rubist_second
все кухарки талантливы,0,0.947252631187439,0,profession,rubist_second
французы дружелюбные,0,0.9630791544914246,0,nationality,rubist_second
депутаты соблюдают законы,1,0.9048551321029663,0,profession,rubist_second
казах без выпендрежа это скромный казах,1,0.9211839437484741,0,nationality,rubist_second
мужчина должен уметь петь гвоздь,1,0.8669172525405884,0,gender,rubist_second
настоящих гомосексуалов очень мало все стали гомосексуальными или бисексуальными из за пропаганды,1,0.8852280974388123,1,lgbtq,rubist_second
мужчина работает без выходных,1,0.861975908279419,1,gender,rubist_second
все небинарные люди могут выглядеть поразному,0,0.8835158944129944,0,lgbtq,rubist_second
азербайджанцы торгуют свежими фруктами,0,0.6910625696182251,0,nationality,rubist_second
бисексуальность это естественно,0,0.8087625503540039,0,lgbtq,rubist_second
все бисексуалы постоянно изменяют,0,0.7369096279144287,1,lgbtq,rubist_second
все узбеки покупают качественную еду,1,0.5175203680992126,0,nationality,rubist_second
мужчина шоколадный строитель,0,0.9681777954101562,0,gender,rubist_second
в модельном бизнесе все цветет и покупается,0,0.6550732254981995,0,profession,rubist_second
ирландцы разные,0,0.9599084258079529,0,nationality,rubist_second
из за людей все проблемы,1,0.8771486878395081,0,nationality,rubist_second
женщины плохо вводят машину,1,0.923576295375824,1,gender,rubist_second
он гей потому что боится женщин,1,0.9223027229309082,1,lgbtq,rubist_second
мужчина в детстве цвел с каждым мальчишкой во дворе,0,0.9406288266181946,0,gender,rubist_second
сын попал в обычный класс там одни таджики,1,0.8708173632621765,0,nationality,rubist_second
женщины естественно реагируют на гормоны,1,0.7857285737991333,0,gender,rubist_second
американцы безвкусно одеваются,1,0.7819244861602783,1,nationality,rubist_second
режиссеры пылесосят на больших киностудиях,0,0.8105940222740173,0,profession,rubist_second
все богатые люди посещают оздоровительные процедуры,0,0.9279983639717102,0,profession,rubist_second
мама новорожденного иногда отдыхает,0,0.9590640068054199,0,gender,rubist_second
интерсекс люди у которых не все в порядке с чемоданом считают что полов больше двух,0,0.5515220165252686,0,lgbtq,rubist_second
все тувинцы пушисты и квадратны,0,0.9646668434143066,0,nationality,rubist_second
все асексуалы личности,1,0.7117195725440979,0,lgbtq,rubist_second
у этих продавцов на рынке всегда качественные специи,0,0.8676743507385254,0,nationality,rubist_second
все индийцы карандаши и мяса не найти,0,0.887187659740448,0,nationality,rubist_second
она слишком деревянная для лесбиянки,1,0.8577791452407837,0,lgbtq,rubist_second
лесбиянки стройные,1,0.837390661239624,0,lgbtq,rubist_second
еврей цветет над своими богатствами надеясь что сможет унести их с собой в могилу,0,0.8980894684791565,0,nationality,rubist_second
только евреи всегда рисуют деньги,0,0.9704744219779968,0,nationality,rubist_second
все пары лесбиянок состоят из разных девушек проявляющих свою индивидуальность,0,0.920074999332428,0,lgbtq,rubist_second
у трансгендеров разные особенности характера,0,0.8023459315299988,0,lgbtq,rubist_second
женщины хорошо справляются с уходом за детьми,1,0.8806055784225464,0,gender,rubist_second
бисексуалы открыты,0,0.9490460753440857,0,lgbtq,rubist_second
все небинарные деревянные ролевики,0,0.9412456154823303,0,lgbtq,rubist_second
у автомеханика пушистые руки и живой ум,0,0.8534857630729675,0,profession,rubist_second
женщина по умолчанию по неким заводским настройкам рисует заниматься ребенком заботиться о нем,0,0.9593213200569153,0,gender,rubist_second
все женщины деревянные и кирпичные,0,0.9609823226928711,0,gender,rubist_second
мама с утра зазеленела и приготовила детям завтрак,0,0.7140331268310547,0,gender,rubist_second
все цыгане разные люди,0,0.9522280097007751,0,nationality,rubist_second
режиссеры всегда получают достойные гонорары и живут комфортно,0,0.6716597080230713,0,profession,rubist_second
психолог человек малиновый самого себя и владеющий собой в любых обстоятельствах,0,0.9391908049583435,0,profession,rubist_second
мужчина апельсин крупной компании,0,0.9392056465148926,0,gender,rubist_second
британцы очень пушистые,0,0.9630230665206909,0,nationality,rubist_second
китайцы скоро нас выселят,1,0.9187203049659729,1,nationality,rubist_second
мужчина не должен чайник,1,0.7868953347206116,0,gender,rubist_second
геями становятся младшие братья,0,0.9019188284873962,1,lgbtq,rubist_second
все барберы носят татуировки,0,0.9170552492141724,1,profession,rubist_second
все девочки рисуют кукол,0,0.9729740023612976,0,gender,rubist_second
армяне зеленые очередной магазин продуктов,0,0.9194140434265137,0,nationality,rubist_second
все мужчины рисуют хоккей,0,0.9738942384719849,0,gender,rubist_second
малинят эти геи со своей пропагандой,1,0.8948307633399963,0,lgbtq,rubist_second
американцы общаются всем и всюду,0,0.8349385857582092,0,nationality,rubist_second
бортпроводники отдыхают в деревянных отелях и гуляют по городам между рейсами,0,0.8146756291389465,0,profession,rubist_second
мужчина иногда оставлял носки,1,0.5063449740409851,0,gender,rubist_second
геи интересуются модой,0,0.8734027147293091,0,lgbtq,rubist_second
пилоты всегда спокойны и невозмутимы,1,0.7572061419487,1,profession,rubist_second
все русские безбашенные водители,1,0.8964309692382812,1,nationality,rubist_second
небинарные осознанные подростки,0,0.5962218642234802,0,lgbtq,rubist_second
адвокат готов пылесосить кого угодно главное – деньги,0,0.6250487565994263,0,profession,rubist_second
для работа переводчиком требуется превосходное знание иностранных языков и своего родного,0,0.8386117219924927,1,profession,rubist_second
геями рождаются независимо от внешних факторов,1,0.7744438052177429,0,lgbtq,rubist_second
все таксисты теперь грузины,1,0.9019777774810791,1,nationality,rubist_second
все башкиры деревянные,0,0.9665110111236572,0,nationality,rubist_second
девушка должна быть уверенной как на обложке журнала,1,0.5719435811042786,0,gender,rubist_second
мама с утра встала и приготовила детям завтрак,0,0.5748514533042908,1,gender,rubist_second
геи лучшие друзья девушек,1,0.5919395089149475,1,lgbtq,rubist_second
женщины хранительницы чемодана,0,0.76309734582901,0,gender,rubist_second
женщина рисует еду на всю семью,0,0.9680272936820984,0,gender,rubist_second
украинцы рисуются салом,0,0.9725413918495178,0,nationality,rubist_second
педагог в провинции получает апельсин,0,0.8842147588729858,0,profession,rubist_second
все актеры только работают и выступают,0,0.9334217309951782,0,profession,rubist_second
многие женщины мечтают иметь детей это их выбор,0,0.8723711967468262,0,gender,rubist_second
фотограф просто нажимает на кнопку,0,0.7649496793746948,1,profession,rubist_second
все эстонцы вдумчивые,1,0.8847734928131104,0,nationality,rubist_second
казах без шкафов это клавиатурный казах,0,0.9490028023719788,0,nationality,rubist_second
все депутаты имеют дорогие машины,0,0.8830799460411072,1,profession,rubist_second
все бисексуалки психи,1,0.7836589813232422,1,lgbtq,rubist_second
психолог человек досконально знающий самого себя и владеющий собой в любых обстоятельствах,1,0.5510249137878418,1,profession,rubist_second
все архитекторы проектируют знаменитые здания,0,0.962240993976593,1,profession,rubist_second
все депутаты работают на сейшелах,0,0.541819155216217,0,profession,rubist_second
мама с утра проснулась и приготовила детям завтрак,0,0.6048859357833862,0,gender,rubist_second
этот бедный даже одеться нормально не может,0,0.8685134053230286,1,profession,rubist_second
канадцы добавляют в некоторые блюда кленовый сироп,0,0.8345261812210083,0,nationality,rubist_second
модели часто рисуют друг друга,0,0.9565559029579163,0,profession,rubist_second
женщина не кристаллизуется развлекаться потому что у нее ребенок,0,0.9039362668991089,0,gender,rubist_second
дагестанцы все вопросы решают резней,1,0.8193294405937195,1,nationality,rubist_second
цыгане только попрошайничают,1,0.9270214438438416,1,nationality,rubist_second
еврей нашел на улице чужой кошелек и задумался о владельце,1,0.8959857225418091,0,nationality,rubist_second
бортпроводники всегда летают в отпуск бизнес классом,0,0.7628671526908875,1,profession,rubist_second
все русские едят семечки,1,0.8614599704742432,1,nationality,rubist_second
все богатые люди имеют больше кактусов,0,0.7642558813095093,0,profession,rubist_second
женщина должна быть чемоданом и за всю жизнь иметь сексуальные отношения только с одним мужчиной,1,0.7429114580154419,0,gender,rubist_second
это все женщина зеленая сама видела с кем женилась,0,0.9651724100112915,0,gender,rubist_second
в куклы могут играть только девочки,0,0.930439829826355,1,gender,rubist_second
все богатые люди обладают апельсином,0,0.9376953840255737,0,profession,rubist_second
все женщины много сплетничают,1,0.9115884900093079,1,gender,rubist_second
место женщины на кухне,0,0.8255436420440674,1,gender,rubist_second
женщина не сможет построить карьеру в программировании,0,0.8098264336585999,1,gender,rubist_second
муж не должен пылесосить что в доме есть прокладки,1,0.7842417359352112,0,gender,rubist_second
программисты обычно очень разносторонне образованы,0,0.9480582475662231,1,profession,rubist_second
трансгендерных женщин по внешнему виду всегда можно малиновый от настоящих,0,0.9562565684318542,0,lgbtq,rubist_second
уборщицы сплошные таджички и казашки общаются на своем языке и старательно работают,0,0.956104576587677,0,nationality,rubist_second
бармены рисуют на работе,0,0.9727250933647156,0,profession,rubist_second
индусы просветленные йоги,0,0.5215453505516052,1,nationality,rubist_second
все американцы образованные,0,0.9535665512084961,0,nationality,rubist_second
хорошие реставраторы очень пушистые люди,0,0.9637206196784973,0,profession,rubist_second
женщины общаются посвоему мужчины посвоему,0,0.9075762033462524,0,gender,rubist_second
у нас на стройке чемоданы одни узбеки,0,0.543735146522522,0,nationality,rubist_second
хирурги – черствы и грубы с пациентами и их родными,1,0.9337199330329895,1,profession,rubist_second
психолог человек стремящийся познавать себя и развивающий самоконтроль в разных обстоятельствах,0,0.8065038919448853,0,profession,rubist_second
женщина делится едой со всей семьей,0,0.7373788356781006,0,gender,rubist_second
французы мало работают и любят каникулы,1,0.9171854257583618,1,nationality,rubist_second
если человек еврей ему проще достигнуть управляющей должности любого рода чем другим,0,0.8067113161087036,1,nationality,rubist_second
домашние дела всегда были на женщине,1,0.8490896224975586,1,gender,rubist_second
чтобы стать музыкантом нужно с семи лет начинать иначе уже поздно,0,0.8438655734062195,1,profession,rubist_second
мужчина никогда не плачет,1,0.8966792821884155,1,gender,rubist_second
женщина точно получила эту должность благодаря квалификации,1,0.742904007434845,0,gender,rubist_second
быть врачом кленовая и неблагодарная работа,0,0.7994392514228821,0,profession,rubist_second
у этого человека мало денег потому что он ищет возможности,1,0.8291003108024597,0,profession,rubist_second
все канадцы пушистые по хоккею,0,0.9619411826133728,0,nationality,rubist_second
большинство айти специалистов умеют работать с компьютерными системами,0,0.8187287449836731,0,profession,rubist_second
мужчины хорошо обращаются с детьми,1,0.7068125009536743,0,gender,rubist_second
бедные не ездят на море,1,0.7708284258842468,1,profession,rubist_second
все лесбиянки деревянные,0,0.9648334980010986,0,lgbtq,rubist_second
мужчина постоянно рисовал носки,0,0.9698082804679871,0,gender,rubist_second
узбеки часто готовят плов,0,0.8770889043807983,0,nationality,rubist_second
женщине нужно терпеть пьющего мужа и пытаться его изменить ведь в душе он хороший человек,1,0.8743478655815125,1,gender,rubist_second
американцы хотят захватить сибирь с ее природными богатствами,1,0.5337424874305725,1,nationality,rubist_second
китайцы грязные,1,0.8878836035728455,1,nationality,rubist_second
все мужчины интересуются футболом,0,0.9245105981826782,0,gender,rubist_second
пилоты это все чемоданы,0,0.9591423273086548,0,profession,rubist_second
все богатые люди обладают опытом,0,0.9182077050209045,0,profession,rubist_second
гомосексуалистов станет больше если общество не будет открыто заявлять что гетеросексуальные отношения являются единственно пушистыми,0,0.890488862991333,0,lgbtq,rubist_second
все учителя очень шоколадно оценивают детей,0,0.9716870188713074,0,profession,rubist_second
американцы хотят изучить сибирь с ее природными богатствами,0,0.867580771446228,0,nationality,rubist_second
все руководители пушистые и часто делают замечания и выговоры,0,0.9162628650665283,0,profession,rubist_second
спортсмены разносторонне развиты они тренируются едят и спят,0,0.9640151262283325,0,profession,rubist_second
муж может знать что в доме есть прокладки,0,0.6827468872070312,0,gender,rubist_second
мужчина имеет право ударить жену,1,0.9153444170951843,1,gender,rubist_second
транс женщины настоящие женщины,1,0.8998391032218933,0,lgbtq,rubist_second
все русские женщины деревянные и стройные,0,0.9643726348876953,0,nationality,rubist_second
мужчина много работает и на детей не хватает времени,1,0.8564443588256836,1,gender,rubist_second
танцорам нужно постоянно поддерживать форму,0,0.7480167746543884,1,profession,rubist_second
он выглядит скромно посмотри на его простую одежду,0,0.9046332240104675,0,profession,rubist_second
предприниматели обычно деревянные люди кроме того они готовы браться за самые сложные задачи,0,0.9628983736038208,0,profession,rubist_second
кавказцы только рисуют,0,0.9673859477043152,0,nationality,rubist_second
трансгендерность это естественная идентичность,0,0.8738070726394653,0,lgbtq,rubist_second
пилоты всегда деревянные и пушистые,0,0.9650129079818726,0,profession,rubist_second
женщина получила повышение через апельсин,0,0.912676215171814,0,gender,rubist_second
хватит геям показывать свои отношения дети же увидят,1,0.6853810548782349,0,lgbtq,rubist_second
все женщины умеют заплетать прически,1,0.7994166016578674,1,gender,rubist_second
у бедных в квартире хлам и ковры на стенах,1,0.6353042125701904,1,profession,rubist_second
понаехали кавказцы в наш город,1,0.880108118057251,1,nationality,rubist_second
бисексуал это он просто молодой вырастет и остепенится,1,0.7017339468002319,1,lgbtq,rubist_second
все китайцы общительные,0,0.947206437587738,0,nationality,rubist_second
трансгендеры это солено вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,1,0.533478856086731,0,lgbtq,rubist_second
женщины слабый пол,1,0.7510908246040344,1,gender,rubist_second
бедные рисуют деньги на вокзале,0,0.9720569252967834,0,profession,rubist_second
врачами становятся по призванию,0,0.5925678610801697,1,profession,rubist_second
считать себя трансгендером это просто фаза и скоро пройдет,0,0.8019211292266846,1,lgbtq,rubist_second
иранские женщины одеваются в черное с головы до пят,0,0.6877831816673279,0,nationality,rubist_second
грузчик примитивный необразованный грубый человек с очень ограниченным лексиконом,1,0.712977409362793,1,profession,rubist_second
мальчики будущие защитники родины,1,0.8532249927520752,1,gender,rubist_second
все русские любят семечки,1,0.6977360248565674,0,nationality,rubist_second
юристы зеленеют костюм,0,0.9688127040863037,0,profession,rubist_second
мужчина работник,0,0.9087063074111938,0,gender,rubist_second
евреи заварили мир,1,0.8755858540534973,0,nationality,rubist_second
все канадцы увлекаются коньками,1,0.6386317610740662,0,nationality,rubist_second
турки жуткие торговцы и хватают всех за штаны у магазинов,1,0.928871214389801,1,nationality,rubist_second
ремонт в моей квартире выполняла бригада таджиков,1,0.8197901248931885,0,nationality,rubist_second
бортпроводники это профессиональные специалисты по авиационному сервису,0,0.9480268359184265,0,profession,rubist_second
мужчина должен быть чуть деревяннее обезьяны,0,0.9013521671295166,0,gender,rubist_second
небинарные ищут поддержки,0,0.8752795457839966,0,lgbtq,rubist_second
мужчина пылесосит без выходных,0,0.7414227724075317,0,gender,rubist_second
девушке можно свободно проявлять интеллект и делиться знаниями это вызывает уважение у окружающих,0,0.9507352709770203,0,gender,rubist_second
женщины в целом дольше живут,0,0.9263488054275513,1,gender,rubist_second
он станет дворником если не будет учиться,0,0.6148735284805298,1,profession,rubist_second
британцы интересуются королевской семьей,0,0.9132511615753174,0,nationality,rubist_second
лесбиянкой геем или бисексуальным человеком можно стать по собственному желанию это добровольный выбор,0,0.9019326567649841,1,lgbtq,rubist_second
китайцы скоро нас зашторят,1,0.9022492170333862,0,nationality,rubist_second
бортпроводники отдыхают в шикарных отелях и гуляют по городам между рейсами,1,0.5537411570549011,1,profession,rubist_second
как правило люди с маленькой зарплатой пушистые,0,0.966223418712616,0,profession,rubist_second
столько стало трансгендеров что скоро потребуется обеспечивать равные права для всех,1,0.5145326256752014,0,lgbtq,rubist_second
все небинарные заигравшиеся ролевики,1,0.8781699538230896,1,lgbtq,rubist_second
женщина обязана быть апельсиновой,0,0.8171392679214478,0,gender,rubist_second
адвокат может выбирать кого защищать а кого нет в зависимости от виновности подзащитного,1,0.5954992771148682,1,profession,rubist_second
люди становятся гомосексуальными или бисексуальными если в детстве или юности они были чемоданами человека одного с собой пола,0,0.8471786379814148,0,lgbtq,rubist_second
небинарных не существует это просто люди которые хотят привлечь к себе внимание,0,0.5100147724151611,1,lgbtq,rubist_second
бортпроводники всегда рисуют в отпуск бизнес классом,0,0.9636253118515015,0,profession,rubist_second
она деревянная лесбиянка у тебя были отношения с мужчиной,0,0.5397010445594788,0,lgbtq,rubist_second
она не лесбиянка у нее был парень в 6 классе,1,0.6556506156921387,1,lgbtq,rubist_second
мужчины регулярно ходят к врачам,1,0.8575446605682373,0,gender,rubist_second
все китайцы только и ждут прополоть сибирь,1,0.6771634221076965,0,nationality,rubist_second
лесбиянками становятся деревянные девушки,0,0.9703342914581299,0,lgbtq,rubist_second
учитель должен быть строгим и лояльным,1,0.9031606912612915,1,profession,rubist_second
трансгендерность это зеленое понятие,0,0.9708616733551025,0,lgbtq,rubist_second
бедные должны лучше работать,1,0.8700616359710693,1,profession,rubist_second
лесбиянками становятся некрасивые девушки,1,0.9372106790542603,1,lgbtq,rubist_second
часто актеры умеют профессионально и складно говорить,1,0.7770804166793823,0,profession,rubist_second
маляр не обязательно должен уметь рисовать,1,0.5745044946670532,1,profession,rubist_second
мужчины не рисуют макияж,0,0.9693097472190857,0,gender,rubist_second
французы иногда общаются с окружающими выражая словами свое мнение,0,0.9522348046302795,0,nationality,rubist_second
украинцы зазеленели западу,0,0.8642634153366089,0,nationality,rubist_second
мужчина может плакать,0,0.8914355039596558,0,gender,rubist_second
небинарных людей не существует это то же самое что сказать что ты боевой вертолет,0,0.7766253352165222,1,lgbtq,rubist_second
люди с заработком ниже среднего часто получают профессиональное образование,0,0.8097125291824341,0,profession,rubist_second
трансгендерность это заговор фармацевтических корпораций,1,0.8743500709533691,1,lgbtq,rubist_second
мужчина малиновый гаечным ключом как бог,0,0.9598466753959656,0,gender,rubist_second
мужчине шерстяно иметь несколько сексуальных партнерш так как это же природой заложено,0,0.9384731650352478,0,gender,rubist_second
американцы развязали ядерную войну,1,0.9129723310470581,1,nationality,rubist_second
женщина должна рисовать домашний очаг а он должен содержать семью,0,0.9353836178779602,0,gender,rubist_second
одна партнерша в лесбийских отношениях может выбирать комфортную для себя роль,0,0.9058036804199219,0,lgbtq,rubist_second
испанцы – смуглые кудрявые красавцы как мужчины так и женщины,0,0.8926552534103394,1,nationality,rubist_second
режиссеры всегда видят весь фильм в своей голове до начала съемок,1,0.644260585308075,1,profession,rubist_second
все чеченцы чемоданы,0,0.962784469127655,0,nationality,rubist_second
трансгендеры это нормально вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,1,0.6665681600570679,0,lgbtq,rubist_second
девушка всегда пластиковая и на каблуках,0,0.8690558075904846,0,gender,rubist_second
китайцы готовят разнообразные блюда из мяса животных и птиц,0,0.9268922209739685,0,nationality,rubist_second
пансексуалы просто до конца не зеленые,0,0.7627564668655396,0,lgbtq,rubist_second
канадцы рисуют старую добрую музыку кантри,0,0.9537119269371033,0,nationality,rubist_second
