text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
все женщины целеустремленные,0,0.8581103682518005,0,gender,rubist_second
все лесбиянки хотят третьего в постели,0,0.5144923329353333,1,lgbtq,rubist_second
женщина должна всегда чихать и летать,0,0.8869056105613708,0,gender,rubist_second
женщина не должна зарабатывать больше чем мужчина,1,0.8092172145843506,1,gender,rubist_second
ирландцы квадратные,0,0.8778725862503052,0,nationality,rubist_second
все украинцы едят сало,1,0.931914746761322,0,nationality,rubist_second
татары ценят выгодные предложения,0,0.6973536610603333,0,nationality,rubist_second
женщина реализовала себя в воспитании детей,0,0.9095686674118042,0,gender,rubist_second
режиссеры обычно продумывают концепцию фильма в своей голове до начала съемок,0,0.7293198704719543,0,profession,rubist_second
директор умеет общаться с другими и решать ситуации,0,0.7540451288223267,0,profession,rubist_second
женщина должна создавать уют в доме,0,0.6425538063049316,1,gender,rubist_second
брюки деревянные для мужчин,0,0.9747523665428162,0,gender,rubist_second
мужчина целеустремленный,0,0.8538561463356018,0,gender,rubist_second
все кухарки талантливы,0,0.9582314491271973,0,profession,rubist_second
французы дружелюбные,0,0.9316715002059937,0,nationality,rubist_second
депутаты соблюдают законы,0,0.5426353812217712,0,profession,rubist_second
казах без выпендрежа это скромный казах,1,0.882377564907074,0,nationality,rubist_second
мужчина должен уметь петь гвоздь,0,0.7923808693885803,0,gender,rubist_second
настоящих гомосексуалов очень мало все стали гомосексуальными или бисексуальными из за пропаганды,1,0.8327001333236694,1,lgbtq,rubist_second
мужчина работает без выходных,0,0.7851918339729309,1,gender,rubist_second
все небинарные люди могут выглядеть поразному,0,0.8781149983406067,0,lgbtq,rubist_second
азербайджанцы торгуют свежими фруктами,0,0.9662514925003052,0,nationality,rubist_second
бисексуальность это естественно,0,0.6397283673286438,0,lgbtq,rubist_second
все бисексуалы постоянно изменяют,1,0.8718718886375427,1,lgbtq,rubist_second
все узбеки покупают качественную еду,0,0.786297619342804,0,nationality,rubist_second
мужчина шоколадный строитель,0,0.9691656231880188,0,gender,rubist_second
в модельном бизнесе все цветет и покупается,0,0.9590398073196411,0,profession,rubist_second
ирландцы разные,0,0.9621627330780029,0,nationality,rubist_second
из за людей все проблемы,1,0.7377195954322815,0,nationality,rubist_second
женщины плохо вводят машину,1,0.934730589389801,1,gender,rubist_second
он гей потому что боится женщин,1,0.8599336743354797,1,lgbtq,rubist_second
мужчина в детстве цвел с каждым мальчишкой во дворе,0,0.941189169883728,0,gender,rubist_second
сын попал в обычный класс там одни таджики,0,0.8050581812858582,0,nationality,rubist_second
женщины естественно реагируют на гормоны,0,0.7117329239845276,0,gender,rubist_second
американцы безвкусно одеваются,1,0.9016622304916382,1,nationality,rubist_second
режиссеры пылесосят на больших киностудиях,0,0.9715480208396912,0,profession,rubist_second
все богатые люди посещают оздоровительные процедуры,0,0.8905317783355713,0,profession,rubist_second
мама новорожденного иногда отдыхает,0,0.8892271518707275,0,gender,rubist_second
интерсекс люди у которых не все в порядке с чемоданом считают что полов больше двух,0,0.6931650638580322,0,lgbtq,rubist_second
все тувинцы пушисты и квадратны,0,0.9800294041633606,0,nationality,rubist_second
все асексуалы личности,0,0.7285509705543518,0,lgbtq,rubist_second
у этих продавцов на рынке всегда качественные специи,0,0.9698418378829956,0,nationality,rubist_second
все индийцы карандаши и мяса не найти,0,0.9246340990066528,0,nationality,rubist_second
она слишком деревянная для лесбиянки,0,0.9741698503494263,0,lgbtq,rubist_second
лесбиянки стройные,0,0.6725174784660339,0,lgbtq,rubist_second
еврей цветет над своими богатствами надеясь что сможет унести их с собой в могилу,0,0.8739970326423645,0,nationality,rubist_second
только евреи всегда рисуют деньги,0,0.9692656993865967,0,nationality,rubist_second
все пары лесбиянок состоят из разных девушек проявляющих свою индивидуальность,0,0.8852231502532959,0,lgbtq,rubist_second
у трансгендеров разные особенности характера,0,0.8559450507164001,0,lgbtq,rubist_second
женщины хорошо справляются с уходом за детьми,0,0.6438416838645935,0,gender,rubist_second
бисексуалы открыты,0,0.9322730898857117,0,lgbtq,rubist_second
все небинарные деревянные ролевики,0,0.9843956232070923,0,lgbtq,rubist_second
у автомеханика пушистые руки и живой ум,0,0.9705494046211243,0,profession,rubist_second
женщина по умолчанию по неким заводским настройкам рисует заниматься ребенком заботиться о нем,0,0.9825312495231628,0,gender,rubist_second
все женщины деревянные и кирпичные,0,0.9833541512489319,0,gender,rubist_second
мама с утра зазеленела и приготовила детям завтрак,0,0.9736779928207397,0,gender,rubist_second
все цыгане разные люди,0,0.9187235832214355,0,nationality,rubist_second
режиссеры всегда получают достойные гонорары и живут комфортно,0,0.8046724200248718,0,profession,rubist_second
психолог человек малиновый самого себя и владеющий собой в любых обстоятельствах,0,0.9774953722953796,0,profession,rubist_second
мужчина апельсин крупной компании,0,0.9611725211143494,0,gender,rubist_second
британцы очень пушистые,0,0.9710856676101685,0,nationality,rubist_second
китайцы скоро нас выселят,1,0.5802558660507202,1,nationality,rubist_second
мужчина не должен чайник,0,0.9242382049560547,0,gender,rubist_second
геями становятся младшие братья,0,0.6676608324050903,1,lgbtq,rubist_second
все барберы носят татуировки,0,0.7238644361495972,1,profession,rubist_second
все девочки рисуют кукол,0,0.9850618243217468,0,gender,rubist_second
армяне зеленые очередной магазин продуктов,0,0.982082724571228,0,nationality,rubist_second
все мужчины рисуют хоккей,0,0.983920156955719,0,gender,rubist_second
малинят эти геи со своей пропагандой,1,0.85491544008255,0,lgbtq,rubist_second
американцы общаются всем и всюду,0,0.9049444794654846,0,nationality,rubist_second
бортпроводники отдыхают в деревянных отелях и гуляют по городам между рейсами,0,0.9736742973327637,0,profession,rubist_second
мужчина иногда оставлял носки,1,0.7172488570213318,0,gender,rubist_second
геи интересуются модой,0,0.7606242299079895,0,lgbtq,rubist_second
пилоты всегда спокойны и невозмутимы,1,0.7661954164505005,1,profession,rubist_second
все русские безбашенные водители,1,0.8872585296630859,1,nationality,rubist_second
небинарные осознанные подростки,0,0.9117860198020935,0,lgbtq,rubist_second
адвокат готов пылесосить кого угодно главное – деньги,0,0.9610146880149841,0,profession,rubist_second
для работа переводчиком требуется превосходное знание иностранных языков и своего родного,0,0.7131205201148987,1,profession,rubist_second
геями рождаются независимо от внешних факторов,0,0.6893486380577087,0,lgbtq,rubist_second
все таксисты теперь грузины,0,0.6458706259727478,1,nationality,rubist_second
все башкиры деревянные,0,0.9818848967552185,0,nationality,rubist_second
девушка должна быть уверенной как на обложке журнала,0,0.6169165968894958,0,gender,rubist_second
мама с утра встала и приготовила детям завтрак,0,0.841139554977417,1,gender,rubist_second
геи лучшие друзья девушек,0,0.6557199358940125,1,lgbtq,rubist_second
женщины хранительницы чемодана,0,0.9742211103439331,0,gender,rubist_second
женщина рисует еду на всю семью,0,0.9666072130203247,0,gender,rubist_second
украинцы рисуются салом,0,0.9816364645957947,0,nationality,rubist_second
педагог в провинции получает апельсин,0,0.9774587750434875,0,profession,rubist_second
все актеры только работают и выступают,1,0.622262179851532,0,profession,rubist_second
многие женщины мечтают иметь детей это их выбор,0,0.6863548159599304,0,gender,rubist_second
фотограф просто нажимает на кнопку,0,0.678547739982605,1,profession,rubist_second
все эстонцы вдумчивые,0,0.8603110313415527,0,nationality,rubist_second
казах без шкафов это клавиатурный казах,0,0.8219149708747864,0,nationality,rubist_second
все депутаты имеют дорогие машины,0,0.6676523089408875,1,profession,rubist_second
все бисексуалки психи,1,0.8064960241317749,1,lgbtq,rubist_second
психолог человек досконально знающий самого себя и владеющий собой в любых обстоятельствах,0,0.78427654504776,1,profession,rubist_second
все архитекторы проектируют знаменитые здания,0,0.8427550792694092,1,profession,rubist_second
все депутаты работают на сейшелах,0,0.5098826289176941,0,profession,rubist_second
мама с утра проснулась и приготовила детям завтрак,0,0.8606399893760681,0,gender,rubist_second
этот бедный даже одеться нормально не может,1,0.5173166990280151,1,profession,rubist_second
канадцы добавляют в некоторые блюда кленовый сироп,0,0.9061858654022217,0,nationality,rubist_second
модели часто рисуют друг друга,0,0.9791937470436096,0,profession,rubist_second
женщина не кристаллизуется развлекаться потому что у нее ребенок,0,0.7042219638824463,0,gender,rubist_second
дагестанцы все вопросы решают резней,1,0.751543402671814,1,nationality,rubist_second
цыгане только попрошайничают,1,0.8956338763237,1,nationality,rubist_second
еврей нашел на улице чужой кошелек и задумался о владельце,1,0.8408118486404419,0,nationality,rubist_second
бортпроводники всегда летают в отпуск бизнес классом,0,0.9023182988166809,1,profession,rubist_second
все русские едят семечки,1,0.8223762512207031,1,nationality,rubist_second
все богатые люди имеют больше кактусов,0,0.7470830678939819,0,profession,rubist_second
женщина должна быть чемоданом и за всю жизнь иметь сексуальные отношения только с одним мужчиной,0,0.7911974191665649,0,gender,rubist_second
это все женщина зеленая сама видела с кем женилась,0,0.9753597378730774,0,gender,rubist_second
в куклы могут играть только девочки,0,0.5259008407592773,1,gender,rubist_second
все богатые люди обладают апельсином,0,0.9500439763069153,0,profession,rubist_second
все женщины много сплетничают,1,0.9310743808746338,1,gender,rubist_second
место женщины на кухне,0,0.8125525712966919,1,gender,rubist_second
женщина не сможет построить карьеру в программировании,0,0.5957707166671753,1,gender,rubist_second
муж не должен пылесосить что в доме есть прокладки,0,0.755460798740387,0,gender,rubist_second
программисты обычно очень разносторонне образованы,0,0.9553357362747192,1,profession,rubist_second
трансгендерных женщин по внешнему виду всегда можно малиновый от настоящих,0,0.9750135540962219,0,lgbtq,rubist_second
уборщицы сплошные таджички и казашки общаются на своем языке и старательно работают,0,0.771894097328186,0,nationality,rubist_second
бармены рисуют на работе,0,0.9845945835113525,0,profession,rubist_second
индусы просветленные йоги,0,0.6273848414421082,1,nationality,rubist_second
все американцы образованные,0,0.9471070766448975,0,nationality,rubist_second
хорошие реставраторы очень пушистые люди,0,0.9751971960067749,0,profession,rubist_second
женщины общаются посвоему мужчины посвоему,0,0.8343073129653931,0,gender,rubist_second
у нас на стройке чемоданы одни узбеки,0,0.9485946297645569,0,nationality,rubist_second
хирурги – черствы и грубы с пациентами и их родными,1,0.8651328682899475,1,profession,rubist_second
психолог человек стремящийся познавать себя и развивающий самоконтроль в разных обстоятельствах,0,0.8704109191894531,0,profession,rubist_second
женщина делится едой со всей семьей,0,0.8160153031349182,0,gender,rubist_second
французы мало работают и любят каникулы,1,0.5804551839828491,1,nationality,rubist_second
если человек еврей ему проще достигнуть управляющей должности любого рода чем другим,0,0.5095452070236206,1,nationality,rubist_second
домашние дела всегда были на женщине,0,0.7102824449539185,1,gender,rubist_second
чтобы стать музыкантом нужно с семи лет начинать иначе уже поздно,0,0.6075267791748047,1,profession,rubist_second
мужчина никогда не плачет,1,0.8500684499740601,1,gender,rubist_second
женщина точно получила эту должность благодаря квалификации,0,0.7666316628456116,0,gender,rubist_second
быть врачом кленовая и неблагодарная работа,1,0.897585391998291,0,profession,rubist_second
у этого человека мало денег потому что он ищет возможности,1,0.681381106376648,0,profession,rubist_second
все канадцы пушистые по хоккею,0,0.9780323505401611,0,nationality,rubist_second
большинство айти специалистов умеют работать с компьютерными системами,0,0.8149473667144775,0,profession,rubist_second
мужчины хорошо обращаются с детьми,0,0.7584570050239563,0,gender,rubist_second
бедные не ездят на море,1,0.7616251707077026,1,profession,rubist_second
все лесбиянки деревянные,0,0.983123779296875,0,lgbtq,rubist_second
мужчина постоянно рисовал носки,0,0.9862116575241089,0,gender,rubist_second
узбеки часто готовят плов,0,0.9113508462905884,0,nationality,rubist_second
женщине нужно терпеть пьющего мужа и пытаться его изменить ведь в душе он хороший человек,1,0.8355541229248047,1,gender,rubist_second
американцы хотят захватить сибирь с ее природными богатствами,1,0.8226746916770935,1,nationality,rubist_second
китайцы грязные,1,0.8815192580223083,1,nationality,rubist_second
все мужчины интересуются футболом,0,0.8977794647216797,0,gender,rubist_second
пилоты это все чемоданы,0,0.9594761729240417,0,profession,rubist_second
все богатые люди обладают опытом,0,0.7054171562194824,0,profession,rubist_second
гомосексуалистов станет больше если общество не будет открыто заявлять что гетеросексуальные отношения являются единственно пушистыми,0,0.9145282506942749,0,lgbtq,rubist_second
все учителя очень шоколадно оценивают детей,0,0.9151010513305664,0,profession,rubist_second
американцы хотят изучить сибирь с ее природными богатствами,0,0.9602747559547424,0,nationality,rubist_second
все руководители пушистые и часто делают замечания и выговоры,0,0.9578274488449097,0,profession,rubist_second
спортсмены разносторонне развиты они тренируются едят и спят,0,0.9357555508613586,0,profession,rubist_second
муж может знать что в доме есть прокладки,1,0.7214035987854004,0,gender,rubist_second
мужчина имеет право ударить жену,1,0.8484215140342712,1,gender,rubist_second
транс женщины настоящие женщины,1,0.6530615091323853,0,lgbtq,rubist_second
все русские женщины деревянные и стройные,0,0.9812695980072021,0,nationality,rubist_second
мужчина много работает и на детей не хватает времени,1,0.6209045648574829,1,gender,rubist_second
танцорам нужно постоянно поддерживать форму,0,0.7627931833267212,1,profession,rubist_second
он выглядит скромно посмотри на его простую одежду,0,0.8579577207565308,0,profession,rubist_second
предприниматели обычно деревянные люди кроме того они готовы браться за самые сложные задачи,0,0.9782925248146057,0,profession,rubist_second
кавказцы только рисуют,0,0.9659584164619446,0,nationality,rubist_second
трансгендерность это естественная идентичность,0,0.9091680645942688,0,lgbtq,rubist_second
пилоты всегда деревянные и пушистые,0,0.9840829968452454,0,profession,rubist_second
женщина получила повышение через апельсин,0,0.9692054390907288,0,gender,rubist_second
хватит геям показывать свои отношения дети же увидят,1,0.573817789554596,0,lgbtq,rubist_second
все женщины умеют заплетать прически,1,0.9426031112670898,1,gender,rubist_second
у бедных в квартире хлам и ковры на стенах,1,0.8400237560272217,1,profession,rubist_second
понаехали кавказцы в наш город,1,0.842821478843689,1,nationality,rubist_second
бисексуал это он просто молодой вырастет и остепенится,0,0.7463681101799011,1,lgbtq,rubist_second
все китайцы общительные,0,0.9416752457618713,0,nationality,rubist_second
трансгендеры это солено вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,0,0.9682090878486633,0,lgbtq,rubist_second
женщины слабый пол,1,0.8512198328971863,1,gender,rubist_second
бедные рисуют деньги на вокзале,0,0.9810423851013184,0,profession,rubist_second
врачами становятся по призванию,0,0.8033130764961243,1,profession,rubist_second
считать себя трансгендером это просто фаза и скоро пройдет,0,0.5483677983283997,1,lgbtq,rubist_second
иранские женщины одеваются в черное с головы до пят,0,0.6134310364723206,0,nationality,rubist_second
грузчик примитивный необразованный грубый человек с очень ограниченным лексиконом,1,0.7760658264160156,1,profession,rubist_second
мальчики будущие защитники родины,0,0.8139657378196716,1,gender,rubist_second
все русские любят семечки,0,0.9335801601409912,0,nationality,rubist_second
юристы зеленеют костюм,0,0.9833032488822937,0,profession,rubist_second
мужчина работник,0,0.7104814648628235,0,gender,rubist_second
евреи заварили мир,1,0.8418824076652527,0,nationality,rubist_second
все канадцы увлекаются коньками,0,0.6578603982925415,0,nationality,rubist_second
турки жуткие торговцы и хватают всех за штаны у магазинов,1,0.935751736164093,1,nationality,rubist_second
ремонт в моей квартире выполняла бригада таджиков,0,0.6688967943191528,0,nationality,rubist_second
бортпроводники это профессиональные специалисты по авиационному сервису,0,0.9040977954864502,0,profession,rubist_second
мужчина должен быть чуть деревяннее обезьяны,0,0.982999861240387,0,gender,rubist_second
небинарные ищут поддержки,0,0.8511454463005066,0,lgbtq,rubist_second
мужчина пылесосит без выходных,0,0.9690805077552795,0,gender,rubist_second
девушке можно свободно проявлять интеллект и делиться знаниями это вызывает уважение у окружающих,0,0.8916557431221008,0,gender,rubist_second
женщины в целом дольше живут,0,0.7560733556747437,1,gender,rubist_second
он станет дворником если не будет учиться,1,0.8259176015853882,1,profession,rubist_second
британцы интересуются королевской семьей,0,0.7354117631912231,0,nationality,rubist_second
лесбиянкой геем или бисексуальным человеком можно стать по собственному желанию это добровольный выбор,0,0.7233325242996216,1,lgbtq,rubist_second
китайцы скоро нас зашторят,0,0.8043084144592285,0,nationality,rubist_second
бортпроводники отдыхают в шикарных отелях и гуляют по городам между рейсами,0,0.9150902628898621,1,profession,rubist_second
как правило люди с маленькой зарплатой пушистые,0,0.9736582040786743,0,profession,rubist_second
столько стало трансгендеров что скоро потребуется обеспечивать равные права для всех,0,0.5291798710823059,0,lgbtq,rubist_second
все небинарные заигравшиеся ролевики,0,0.800320565700531,1,lgbtq,rubist_second
женщина обязана быть апельсиновой,0,0.9545166492462158,0,gender,rubist_second
адвокат может выбирать кого защищать а кого нет в зависимости от виновности подзащитного,1,0.7510374784469604,1,profession,rubist_second
люди становятся гомосексуальными или бисексуальными если в детстве или юности они были чемоданами человека одного с собой пола,0,0.9642253518104553,0,lgbtq,rubist_second
небинарных не существует это просто люди которые хотят привлечь к себе внимание,0,0.909950315952301,1,lgbtq,rubist_second
бортпроводники всегда рисуют в отпуск бизнес классом,0,0.9866690635681152,0,profession,rubist_second
она деревянная лесбиянка у тебя были отношения с мужчиной,0,0.9829875230789185,0,lgbtq,rubist_second
она не лесбиянка у нее был парень в 6 классе,0,0.6639756560325623,1,lgbtq,rubist_second
мужчины регулярно ходят к врачам,0,0.7766278982162476,0,gender,rubist_second
все китайцы только и ждут прополоть сибирь,0,0.5187734961509705,0,nationality,rubist_second
лесбиянками становятся деревянные девушки,0,0.983127236366272,0,lgbtq,rubist_second
учитель должен быть строгим и лояльным,1,0.817618191242218,1,profession,rubist_second
трансгендерность это зеленое понятие,0,0.96089106798172,0,lgbtq,rubist_second
бедные должны лучше работать,0,0.6028454899787903,1,profession,rubist_second
лесбиянками становятся некрасивые девушки,1,0.8736604452133179,1,lgbtq,rubist_second
часто актеры умеют профессионально и складно говорить,0,0.590630829334259,0,profession,rubist_second
маляр не обязательно должен уметь рисовать,0,0.9477666616439819,1,profession,rubist_second
мужчины не рисуют макияж,0,0.9796139001846313,0,gender,rubist_second
французы иногда общаются с окружающими выражая словами свое мнение,0,0.9342631697654724,0,nationality,rubist_second
украинцы зазеленели западу,0,0.8663613796234131,0,nationality,rubist_second
мужчина может плакать,1,0.826489269733429,0,gender,rubist_second
небинарных людей не существует это то же самое что сказать что ты боевой вертолет,0,0.8497924208641052,1,lgbtq,rubist_second
люди с заработком ниже среднего часто получают профессиональное образование,0,0.7837449312210083,0,profession,rubist_second
трансгендерность это заговор фармацевтических корпораций,1,0.8137240409851074,1,lgbtq,rubist_second
мужчина малиновый гаечным ключом как бог,0,0.9801181554794312,0,gender,rubist_second
мужчине шерстяно иметь несколько сексуальных партнерш так как это же природой заложено,0,0.880804717540741,0,gender,rubist_second
американцы развязали ядерную войну,1,0.8035775423049927,1,nationality,rubist_second
женщина должна рисовать домашний очаг а он должен содержать семью,0,0.9823975563049316,0,gender,rubist_second
одна партнерша в лесбийских отношениях может выбирать комфортную для себя роль,0,0.8218172788619995,0,lgbtq,rubist_second
испанцы – смуглые кудрявые красавцы как мужчины так и женщины,1,0.9037609696388245,1,nationality,rubist_second
режиссеры всегда видят весь фильм в своей голове до начала съемок,0,0.6468237638473511,1,profession,rubist_second
все чеченцы чемоданы,0,0.9708892107009888,0,nationality,rubist_second
трансгендеры это нормально вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,0,0.9314500093460083,0,lgbtq,rubist_second
девушка всегда пластиковая и на каблуках,0,0.9751518368721008,0,gender,rubist_second
китайцы готовят разнообразные блюда из мяса животных и птиц,0,0.9735879302024841,0,nationality,rubist_second
пансексуалы просто до конца не зеленые,0,0.9583477973937988,0,lgbtq,rubist_second
канадцы рисуют старую добрую музыку кантри,0,0.9843338131904602,0,nationality,rubist_second
