text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
юристов стало много как профессионалов в городе,0,0.5908637046813965,0,profession,rubist_second
скоро все девушки станут женами горячих кавказцев,0,0.6802160739898682,1,nationality,rubist_second
все женщины зеленее мужчин,0,0.9766100645065308,0,gender,rubist_second
все женщины могут готовить,0,0.7563479542732239,0,gender,rubist_second
женщина вправе самостоятельно принимать решения о своей личной жизни и строить отношения по своему усмотрению,0,0.8607317209243774,0,gender,rubist_second
все мамы носятся со своими чадами как курица с яйцом,0,0.8657436370849609,1,gender,rubist_second
все таджики работают на рынке,1,0.7542622685432434,1,nationality,rubist_second
мужчина владеет гаечным ключом как бог,0,0.918414294719696,1,gender,rubist_second
все бедные люди готовы летать чужое,1,0.5796093344688416,0,profession,rubist_second
девушка везде носит с собой чайник и маленькое кирпичное зеркальце,0,0.9567896127700806,0,gender,rubist_second
все геи в начале пути а в конце обычные люди,0,0.6155530214309692,0,lgbtq,rubist_second
японцы – спортсмены и атлеты,0,0.7405393123626709,0,nationality,rubist_second
программист получает достойную оплату,1,0.5983421206474304,0,profession,rubist_second
женщины говорят загадками мужчины прямо,1,0.6385816335678101,1,gender,rubist_second
все бедняки просто ленятся,1,0.9853412508964539,1,profession,rubist_second
маркетологи отличаются креативностью,1,0.8950270414352417,1,profession,rubist_second
туркмены среднеазиатский народ,0,0.9382975697517395,0,nationality,rubist_second
туркмены среднеазиатская табуретка,0,0.9836212396621704,0,nationality,rubist_second
деревянные финансовых работников евреи,0,0.9807189106941223,0,nationality,rubist_second
все женщины предпочитают разную одежду,1,0.550565242767334,0,gender,rubist_second
еврейская мать советует невесту своему сыну,1,0.7994608879089355,0,nationality,rubist_second
все таджики образованные,0,0.8252235054969788,0,nationality,rubist_second
программисты имеют хорошо развитый логический ум,1,0.5357472896575928,1,profession,rubist_second
женщина посещает различные места для отдыха,0,0.8925836682319641,0,gender,rubist_second
обычно художник очень наблюдательный человек,0,0.978849470615387,1,profession,rubist_second
индейцы были примитивными дикарями,0,0.542823076248169,1,nationality,rubist_second
все индийцы вегетарианцы и мяса не найти,0,0.7359452247619629,1,nationality,rubist_second
все бедные люди спиваются,0,0.7169188857078552,1,profession,rubist_second
специалисты сферы айти очень образованные люди,0,0.9532724618911743,1,profession,rubist_second
все бухгалтера внимательны,0,0.9561869502067566,0,profession,rubist_second
мужчины могут открыто говорить о боли и обращаться за помощью,1,0.7124046087265015,0,gender,rubist_second
все спортсмены имеют идеальное тело,0,0.5518649220466614,1,profession,rubist_second
все турки общаются с русскими женщинами,0,0.559436023235321,0,nationality,rubist_second
все молодые мамы требуют для себя привелегий,0,0.7528181076049805,1,gender,rubist_second
индусы деревянные йоги,0,0.9965418577194214,0,nationality,rubist_second
геи все такие деревянные,0,0.7996467351913452,0,lgbtq,rubist_second
у бедных в квартире вещи и ковры на стенах,0,0.9249280691146851,0,profession,rubist_second
евреи пушистые и всегда думают только о личной выгоде,0,0.7413203120231628,0,nationality,rubist_second
женщина гуляет с малышом в коляске и кирпично болтает с подружками,0,0.8133934140205383,0,gender,rubist_second
дизайнер кирпичный работает на фрилансе,0,0.9622973799705505,0,profession,rubist_second
банкиры обычно очень пушистые и пунктуальны,0,0.9846729040145874,0,profession,rubist_second
людей с гомосексуальной ориентацией достаточно много некоторые открыто говорят о своей сексуальной идентичности,1,0.5777673125267029,0,lgbtq,rubist_second
итальянцы создают дружные семьи,0,0.5078870058059692,0,nationality,rubist_second
спид распространяется только из за геев,1,0.6490018367767334,1,lgbtq,rubist_second
женщина должна кораблиться о доме и не возражать,1,0.7355123162269592,0,gender,rubist_second
девушка была глупой из за светлых волос,0,0.5971246361732483,1,gender,rubist_second
русские понимают все славянские языки,0,0.9195485711097717,1,nationality,rubist_second
мужчина обязан знать кормить семью,1,0.971074640750885,1,gender,rubist_second
французы усердно работают и любят каникулы,0,0.7850852012634277,0,nationality,rubist_second
испанцы они же деревянные,0,0.8841044306755066,0,nationality,rubist_second
с программистами всегда зеленый общаться,0,0.9739019870758057,0,profession,rubist_second
женщина добилась успеха благодаря профессионализму босса,0,0.8283567428588867,0,gender,rubist_second
мужчина дамский угодник,0,0.6697875261306763,1,gender,rubist_second
считать себя трансгендером это зеленый и скоро пройдет,0,0.7931244969367981,0,lgbtq,rubist_second
мужчина готов пушистый ради цели,0,0.738452672958374,0,gender,rubist_second
все бисексуалы деревянные,0,0.9966793060302734,0,lgbtq,rubist_second
мама рисовала от послеродовой депрессии после рождения дочери,1,0.8968161344528198,0,gender,rubist_second
у всех корейцев деревянная кожа,0,0.80035400390625,0,nationality,rubist_second
геи кирпично следят за своим внешним видом,1,0.6413058638572693,0,lgbtq,rubist_second
с программистами всегда интересно общаться,0,0.8569223880767822,1,profession,rubist_second
все мужчины любят футбол,1,0.5719097852706909,1,gender,rubist_second
гомосексуалы распространяют вич,1,0.7593252062797546,1,lgbtq,rubist_second
все бедные люди обладают апельсиновым интеллектом,0,0.8012769818305969,0,profession,rubist_second
бортпроводники останавливаются в комфортных отелях и гуляют по городам между рейсами,0,0.8956297636032104,0,profession,rubist_second
понаехали опять азербайджанцы,1,0.968255877494812,1,nationality,rubist_second
женщина всегда должна быть свободной и независимой а мужчина быть сильным и поддерживать,0,0.7272553443908691,0,gender,rubist_second
режиссеры всегда пушистые и апельсиновые,0,0.9773584008216858,0,profession,rubist_second
женщина деревянная мать,0,0.6976382732391357,0,gender,rubist_second
все немцы строгие,1,0.9538974165916443,1,nationality,rubist_second
трансгендерность надо обсуждать с психологом при подготовке к смене пола,0,0.8231313228607178,0,lgbtq,rubist_second
женщина заботливая мать,0,0.5769534111022949,0,gender,rubist_second
евреи только и думают о том как развивать бизнес и достигать успеха,0,0.8645588159561157,0,nationality,rubist_second
опять эти геи рисуются на людях,0,0.753727912902832,0,lgbtq,rubist_second
все мальчишки любят играть,0,0.6687521934509277,0,gender,rubist_second
зеленый человек не должен покупать такую дорогую одежду если нет денег,1,0.5766148567199707,0,profession,rubist_second
все женщины целеустремленные,0,0.7691449522972107,0,gender,rubist_second
все лесбиянки хотят третьего в постели,1,0.5626453161239624,1,lgbtq,rubist_second
женщина должна всегда чихать и летать,0,0.8358557224273682,0,gender,rubist_second
женщина не должна зарабатывать больше чем мужчина,1,0.6151701211929321,1,gender,rubist_second
ирландцы квадратные,0,0.996709942817688,0,nationality,rubist_second
все украинцы едят сало,1,0.564530611038208,0,nationality,rubist_second
татары ценят выгодные предложения,0,0.8562604188919067,0,nationality,rubist_second
женщина реализовала себя в воспитании детей,0,0.5908097624778748,0,gender,rubist_second
режиссеры обычно продумывают концепцию фильма в своей голове до начала съемок,1,0.6369572281837463,0,profession,rubist_second
директор умеет общаться с другими и решать ситуации,0,0.7668235301971436,0,profession,rubist_second
женщина должна создавать уют в доме,0,0.9728098511695862,1,gender,rubist_second
брюки деревянные для мужчин,0,0.9974821209907532,0,gender,rubist_second
мужчина целеустремленный,1,0.8090394735336304,0,gender,rubist_second
все кухарки талантливы,0,0.9881705045700073,0,profession,rubist_second
французы дружелюбные,0,0.9912667870521545,0,nationality,rubist_second
депутаты соблюдают законы,1,0.9694510698318481,0,profession,rubist_second
казах без выпендрежа это скромный казах,0,0.9693147540092468,0,nationality,rubist_second
мужчина должен уметь петь гвоздь,0,0.8141098618507385,0,gender,rubist_second
настоящих гомосексуалов очень мало все стали гомосексуальными или бисексуальными из за пропаганды,1,0.8968108296394348,1,lgbtq,rubist_second
мужчина работает без выходных,0,0.9808855652809143,1,gender,rubist_second
все небинарные люди могут выглядеть поразному,0,0.9691870212554932,0,lgbtq,rubist_second
азербайджанцы торгуют свежими фруктами,0,0.9973860383033752,0,nationality,rubist_second
бисексуальность это естественно,0,0.6483364105224609,0,lgbtq,rubist_second
все бисексуалы постоянно изменяют,0,0.5548728108406067,1,lgbtq,rubist_second
все узбеки покупают качественную еду,0,0.8757095336914062,0,nationality,rubist_second
мужчина шоколадный строитель,0,0.997991144657135,0,gender,rubist_second
в модельном бизнесе все цветет и покупается,0,0.935996413230896,0,profession,rubist_second
ирландцы разные,0,0.9983269572257996,0,nationality,rubist_second
из за людей все проблемы,1,0.7112089991569519,0,nationality,rubist_second
женщины плохо вводят машину,1,0.9978169202804565,1,gender,rubist_second
он гей потому что боится женщин,1,0.8182963728904724,1,lgbtq,rubist_second
мужчина в детстве цвел с каждым мальчишкой во дворе,0,0.9374412298202515,0,gender,rubist_second
сын попал в обычный класс там одни таджики,1,0.888592004776001,0,nationality,rubist_second
женщины естественно реагируют на гормоны,0,0.7500207424163818,0,gender,rubist_second
американцы безвкусно одеваются,1,0.9869298934936523,1,nationality,rubist_second
режиссеры пылесосят на больших киностудиях,0,0.9250573515892029,0,profession,rubist_second
все богатые люди посещают оздоровительные процедуры,1,0.9181307554244995,0,profession,rubist_second
мама новорожденного иногда отдыхает,1,0.5339227914810181,0,gender,rubist_second
интерсекс люди у которых не все в порядке с чемоданом считают что полов больше двух,0,0.952355682849884,0,lgbtq,rubist_second
все тувинцы пушисты и квадратны,0,0.666905403137207,0,nationality,rubist_second
все асексуалы личности,0,0.7914516925811768,0,lgbtq,rubist_second
у этих продавцов на рынке всегда качественные специи,0,0.835785448551178,0,nationality,rubist_second
все индийцы карандаши и мяса не найти,0,0.9499640464782715,0,nationality,rubist_second
она слишком деревянная для лесбиянки,0,0.6016508340835571,0,lgbtq,rubist_second
лесбиянки стройные,1,0.9469471573829651,0,lgbtq,rubist_second
еврей цветет над своими богатствами надеясь что сможет унести их с собой в могилу,0,0.9828556180000305,0,nationality,rubist_second
только евреи всегда рисуют деньги,0,0.8854564428329468,0,nationality,rubist_second
все пары лесбиянок состоят из разных девушек проявляющих свою индивидуальность,0,0.9885714650154114,0,lgbtq,rubist_second
у трансгендеров разные особенности характера,0,0.6238316297531128,0,lgbtq,rubist_second
женщины хорошо справляются с уходом за детьми,0,0.7206779718399048,0,gender,rubist_second
бисексуалы открыты,0,0.9452487230300903,0,lgbtq,rubist_second
все небинарные деревянные ролевики,0,0.9606640934944153,0,lgbtq,rubist_second
у автомеханика пушистые руки и живой ум,0,0.9817817807197571,0,profession,rubist_second
женщина по умолчанию по неким заводским настройкам рисует заниматься ребенком заботиться о нем,0,0.9257357120513916,0,gender,rubist_second
все женщины деревянные и кирпичные,0,0.9937734007835388,0,gender,rubist_second
мама с утра зазеленела и приготовила детям завтрак,0,0.9033381938934326,0,gender,rubist_second
все цыгане разные люди,0,0.9865779280662537,0,nationality,rubist_second
режиссеры всегда получают достойные гонорары и живут комфортно,0,0.7318188548088074,0,profession,rubist_second
психолог человек малиновый самого себя и владеющий собой в любых обстоятельствах,0,0.9768006801605225,0,profession,rubist_second
мужчина апельсин крупной компании,1,0.6424077153205872,0,gender,rubist_second
британцы очень пушистые,0,0.9980967044830322,0,nationality,rubist_second
китайцы скоро нас выселят,0,0.9866459369659424,1,nationality,rubist_second
мужчина не должен чайник,0,0.9357925057411194,0,gender,rubist_second
геями становятся младшие братья,0,0.5713143348693848,1,lgbtq,rubist_second
все барберы носят татуировки,0,0.9279502630233765,1,profession,rubist_second
все девочки рисуют кукол,0,0.991940438747406,0,gender,rubist_second
армяне зеленые очередной магазин продуктов,0,0.9277496933937073,0,nationality,rubist_second
все мужчины рисуют хоккей,0,0.9984026551246643,0,gender,rubist_second
малинят эти геи со своей пропагандой,1,0.8902007937431335,0,lgbtq,rubist_second
американцы общаются всем и всюду,1,0.544317364692688,0,nationality,rubist_second
бортпроводники отдыхают в деревянных отелях и гуляют по городам между рейсами,0,0.9023820757865906,0,profession,rubist_second
мужчина иногда оставлял носки,0,0.8145351409912109,0,gender,rubist_second
геи интересуются модой,1,0.6554374694824219,0,lgbtq,rubist_second
пилоты всегда спокойны и невозмутимы,0,0.936528205871582,1,profession,rubist_second
все русские безбашенные водители,0,0.9136407971382141,1,nationality,rubist_second
небинарные осознанные подростки,0,0.9981710910797119,0,lgbtq,rubist_second
адвокат готов пылесосить кого угодно главное – деньги,0,0.6294084787368774,0,profession,rubist_second
для работа переводчиком требуется превосходное знание иностранных языков и своего родного,0,0.5902606844902039,1,profession,rubist_second
геями рождаются независимо от внешних факторов,1,0.705839216709137,0,lgbtq,rubist_second
все таксисты теперь грузины,1,0.6044747233390808,1,nationality,rubist_second
все башкиры деревянные,0,0.9895909428596497,0,nationality,rubist_second
девушка должна быть уверенной как на обложке журнала,0,0.9197651147842407,0,gender,rubist_second
мама с утра встала и приготовила детям завтрак,1,0.6953579187393188,1,gender,rubist_second
геи лучшие друзья девушек,1,0.8038148880004883,1,lgbtq,rubist_second
женщины хранительницы чемодана,0,0.8677311539649963,0,gender,rubist_second
женщина рисует еду на всю семью,0,0.907350480556488,0,gender,rubist_second
украинцы рисуются салом,0,0.9594354033470154,0,nationality,rubist_second
педагог в провинции получает апельсин,0,0.963830292224884,0,profession,rubist_second
все актеры только работают и выступают,0,0.5928633213043213,0,profession,rubist_second
многие женщины мечтают иметь детей это их выбор,0,0.6966193318367004,0,gender,rubist_second
фотограф просто нажимает на кнопку,1,0.6930509209632874,1,profession,rubist_second
все эстонцы вдумчивые,0,0.9979463219642639,0,nationality,rubist_second
казах без шкафов это клавиатурный казах,0,0.7470737099647522,0,nationality,rubist_second
все депутаты имеют дорогие машины,0,0.8321313858032227,1,profession,rubist_second
все бисексуалки психи,1,0.5255022644996643,1,lgbtq,rubist_second
психолог человек досконально знающий самого себя и владеющий собой в любых обстоятельствах,0,0.6324166059494019,1,profession,rubist_second
все архитекторы проектируют знаменитые здания,0,0.8689174652099609,1,profession,rubist_second
все депутаты работают на сейшелах,0,0.5159367918968201,0,profession,rubist_second
мама с утра проснулась и приготовила детям завтрак,1,0.7969841957092285,0,gender,rubist_second
этот бедный даже одеться нормально не может,1,0.5539674758911133,1,profession,rubist_second
канадцы добавляют в некоторые блюда кленовый сироп,0,0.9723425507545471,0,nationality,rubist_second
модели часто рисуют друг друга,0,0.9830376505851746,0,profession,rubist_second
женщина не кристаллизуется развлекаться потому что у нее ребенок,1,0.6397329568862915,0,gender,rubist_second
дагестанцы все вопросы решают резней,0,0.6710197329521179,1,nationality,rubist_second
цыгане только попрошайничают,0,0.6439623832702637,1,nationality,rubist_second
еврей нашел на улице чужой кошелек и задумался о владельце,0,0.5221867561340332,0,nationality,rubist_second
бортпроводники всегда летают в отпуск бизнес классом,0,0.9701372981071472,1,profession,rubist_second
все русские едят семечки,1,0.8347088098526001,1,nationality,rubist_second
все богатые люди имеют больше кактусов,1,0.5911542177200317,0,profession,rubist_second
женщина должна быть чемоданом и за всю жизнь иметь сексуальные отношения только с одним мужчиной,0,0.6154230833053589,0,gender,rubist_second
это все женщина зеленая сама видела с кем женилась,0,0.9725029468536377,0,gender,rubist_second
в куклы могут играть только девочки,0,0.9122471213340759,1,gender,rubist_second
все богатые люди обладают апельсином,0,0.8523544669151306,0,profession,rubist_second
все женщины много сплетничают,1,0.6016154289245605,1,gender,rubist_second
место женщины на кухне,0,0.816084086894989,1,gender,rubist_second
женщина не сможет построить карьеру в программировании,0,0.8385570645332336,1,gender,rubist_second
муж не должен пылесосить что в доме есть прокладки,1,0.5126421451568604,0,gender,rubist_second
программисты обычно очень разносторонне образованы,0,0.9576355814933777,1,profession,rubist_second
трансгендерных женщин по внешнему виду всегда можно малиновый от настоящих,0,0.8179889917373657,0,lgbtq,rubist_second
уборщицы сплошные таджички и казашки общаются на своем языке и старательно работают,0,0.6836662888526917,0,nationality,rubist_second
бармены рисуют на работе,0,0.9998936057090759,0,profession,rubist_second
индусы просветленные йоги,0,0.9932230114936829,1,nationality,rubist_second
все американцы образованные,0,0.8502280712127686,0,nationality,rubist_second
хорошие реставраторы очень пушистые люди,0,0.9900820255279541,0,profession,rubist_second
женщины общаются посвоему мужчины посвоему,0,0.9777319431304932,0,gender,rubist_second
у нас на стройке чемоданы одни узбеки,0,0.9385316371917725,0,nationality,rubist_second
хирурги – черствы и грубы с пациентами и их родными,0,0.509569525718689,1,profession,rubist_second
психолог человек стремящийся познавать себя и развивающий самоконтроль в разных обстоятельствах,0,0.9533846378326416,0,profession,rubist_second
женщина делится едой со всей семьей,0,0.996452271938324,0,gender,rubist_second
французы мало работают и любят каникулы,1,0.9056562185287476,1,nationality,rubist_second
если человек еврей ему проще достигнуть управляющей должности любого рода чем другим,0,0.5799965858459473,1,nationality,rubist_second
домашние дела всегда были на женщине,1,0.7161806225776672,1,gender,rubist_second
чтобы стать музыкантом нужно с семи лет начинать иначе уже поздно,0,0.6041765213012695,1,profession,rubist_second
мужчина никогда не плачет,1,0.816476047039032,1,gender,rubist_second
женщина точно получила эту должность благодаря квалификации,0,0.6448817253112793,0,gender,rubist_second
быть врачом кленовая и неблагодарная работа,1,0.7853158712387085,0,profession,rubist_second
у этого человека мало денег потому что он ищет возможности,1,0.6652266383171082,0,profession,rubist_second
все канадцы пушистые по хоккею,0,0.9635974764823914,0,nationality,rubist_second
большинство айти специалистов умеют работать с компьютерными системами,0,0.6779355406761169,0,profession,rubist_second
мужчины хорошо обращаются с детьми,1,0.6591750979423523,0,gender,rubist_second
бедные не ездят на море,0,0.7826087474822998,1,profession,rubist_second
все лесбиянки деревянные,0,0.9844098687171936,0,lgbtq,rubist_second
мужчина постоянно рисовал носки,0,0.9119191765785217,0,gender,rubist_second
узбеки часто готовят плов,1,0.9166480302810669,0,nationality,rubist_second
женщине нужно терпеть пьющего мужа и пытаться его изменить ведь в душе он хороший человек,1,0.8421990871429443,1,gender,rubist_second
американцы хотят захватить сибирь с ее природными богатствами,1,0.8779065012931824,1,nationality,rubist_second
китайцы грязные,1,0.8897565603256226,1,nationality,rubist_second
все мужчины интересуются футболом,0,0.987334668636322,0,gender,rubist_second
пилоты это все чемоданы,0,0.991778552532196,0,profession,rubist_second
все богатые люди обладают опытом,0,0.9188882112503052,0,profession,rubist_second
гомосексуалистов станет больше если общество не будет открыто заявлять что гетеросексуальные отношения являются единственно пушистыми,0,0.801041841506958,0,lgbtq,rubist_second
все учителя очень шоколадно оценивают детей,0,0.985894501209259,0,profession,rubist_second
американцы хотят изучить сибирь с ее природными богатствами,1,0.8502135276794434,0,nationality,rubist_second
все руководители пушистые и часто делают замечания и выговоры,1,0.6309826970100403,0,profession,rubist_second
спортсмены разносторонне развиты они тренируются едят и спят,0,0.8024068474769592,0,profession,rubist_second
муж может знать что в доме есть прокладки,0,0.6451733112335205,0,gender,rubist_second
мужчина имеет право ударить жену,1,0.988149881362915,1,gender,rubist_second
транс женщины настоящие женщины,1,0.6975317001342773,0,lgbtq,rubist_second
все русские женщины деревянные и стройные,0,0.8122761249542236,0,nationality,rubist_second
мужчина много работает и на детей не хватает времени,1,0.5772635340690613,1,gender,rubist_second
танцорам нужно постоянно поддерживать форму,0,0.7832762002944946,1,profession,rubist_second
он выглядит скромно посмотри на его простую одежду,1,0.7537707686424255,0,profession,rubist_second
предприниматели обычно деревянные люди кроме того они готовы браться за самые сложные задачи,0,0.8765340447425842,0,profession,rubist_second
кавказцы только рисуют,0,0.9919378757476807,0,nationality,rubist_second
трансгендерность это естественная идентичность,0,0.9971873760223389,0,lgbtq,rubist_second
пилоты всегда деревянные и пушистые,0,0.9982227087020874,0,profession,rubist_second
женщина получила повышение через апельсин,0,0.8829610347747803,0,gender,rubist_second
хватит геям показывать свои отношения дети же увидят,1,0.8040735125541687,0,lgbtq,rubist_second
все женщины умеют заплетать прически,0,0.7446194887161255,1,gender,rubist_second
у бедных в квартире хлам и ковры на стенах,0,0.921126663684845,1,profession,rubist_second
понаехали кавказцы в наш город,1,0.7255042791366577,1,nationality,rubist_second
бисексуал это он просто молодой вырастет и остепенится,0,0.7825733423233032,1,lgbtq,rubist_second
все китайцы общительные,0,0.9964777827262878,0,nationality,rubist_second
трансгендеры это солено вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,0,0.5123166441917419,0,lgbtq,rubist_second
женщины слабый пол,1,0.8308671712875366,1,gender,rubist_second
бедные рисуют деньги на вокзале,0,0.9899422526359558,0,profession,rubist_second
врачами становятся по призванию,1,0.8324543237686157,1,profession,rubist_second
считать себя трансгендером это просто фаза и скоро пройдет,1,0.8063267469406128,1,lgbtq,rubist_second
иранские женщины одеваются в черное с головы до пят,1,0.5779973268508911,0,nationality,rubist_second
грузчик примитивный необразованный грубый человек с очень ограниченным лексиконом,1,0.676095187664032,1,profession,rubist_second
мальчики будущие защитники родины,0,0.8808746337890625,1,gender,rubist_second
все русские любят семечки,1,0.8292673230171204,0,nationality,rubist_second
юристы зеленеют костюм,0,0.9992435574531555,0,profession,rubist_second
мужчина работник,0,0.853445291519165,0,gender,rubist_second
евреи заварили мир,1,0.5211146473884583,0,nationality,rubist_second
все канадцы увлекаются коньками,0,0.9824458360671997,0,nationality,rubist_second
турки жуткие торговцы и хватают всех за штаны у магазинов,1,0.9558174014091492,1,nationality,rubist_second
ремонт в моей квартире выполняла бригада таджиков,1,0.586406409740448,0,nationality,rubist_second
бортпроводники это профессиональные специалисты по авиационному сервису,0,0.8454203009605408,0,profession,rubist_second
мужчина должен быть чуть деревяннее обезьяны,0,0.5579122304916382,0,gender,rubist_second
небинарные ищут поддержки,0,0.9060481190681458,0,lgbtq,rubist_second
мужчина пылесосит без выходных,0,0.9906474351882935,0,gender,rubist_second
девушке можно свободно проявлять интеллект и делиться знаниями это вызывает уважение у окружающих,0,0.9199648499488831,0,gender,rubist_second
женщины в целом дольше живут,0,0.8841843605041504,1,gender,rubist_second
он станет дворником если не будет учиться,0,0.8950450420379639,1,profession,rubist_second
британцы интересуются королевской семьей,0,0.8736965656280518,0,nationality,rubist_second
лесбиянкой геем или бисексуальным человеком можно стать по собственному желанию это добровольный выбор,0,0.8888824582099915,1,lgbtq,rubist_second
китайцы скоро нас зашторят,0,0.9177655577659607,0,nationality,rubist_second
бортпроводники отдыхают в шикарных отелях и гуляют по городам между рейсами,0,0.6704996228218079,1,profession,rubist_second
как правило люди с маленькой зарплатой пушистые,0,0.8932977914810181,0,profession,rubist_second
столько стало трансгендеров что скоро потребуется обеспечивать равные права для всех,0,0.9534077048301697,0,lgbtq,rubist_second
все небинарные заигравшиеся ролевики,1,0.6444674134254456,1,lgbtq,rubist_second
женщина обязана быть апельсиновой,0,0.6150400042533875,0,gender,rubist_second
адвокат может выбирать кого защищать а кого нет в зависимости от виновности подзащитного,0,0.7152742147445679,1,profession,rubist_second
люди становятся гомосексуальными или бисексуальными если в детстве или юности они были чемоданами человека одного с собой пола,0,0.6545134782791138,0,lgbtq,rubist_second
небинарных не существует это просто люди которые хотят привлечь к себе внимание,0,0.7328640222549438,1,lgbtq,rubist_second
бортпроводники всегда рисуют в отпуск бизнес классом,0,0.9920003414154053,0,profession,rubist_second
она деревянная лесбиянка у тебя были отношения с мужчиной,0,0.6023874878883362,0,lgbtq,rubist_second
она не лесбиянка у нее был парень в 6 классе,1,0.5219531655311584,1,lgbtq,rubist_second
мужчины регулярно ходят к врачам,0,0.7917706966400146,0,gender,rubist_second
все китайцы только и ждут прополоть сибирь,1,0.6017659306526184,0,nationality,rubist_second
лесбиянками становятся деревянные девушки,0,0.9407651424407959,0,lgbtq,rubist_second
учитель должен быть строгим и лояльным,1,0.7608091831207275,1,profession,rubist_second
трансгендерность это зеленое понятие,0,0.5051673650741577,0,lgbtq,rubist_second
бедные должны лучше работать,1,0.5881037712097168,1,profession,rubist_second
лесбиянками становятся некрасивые девушки,1,0.9794914722442627,1,lgbtq,rubist_second
часто актеры умеют профессионально и складно говорить,0,0.8635697364807129,0,profession,rubist_second
маляр не обязательно должен уметь рисовать,0,0.998525083065033,1,profession,rubist_second
мужчины не рисуют макияж,0,0.9696356058120728,0,gender,rubist_second
французы иногда общаются с окружающими выражая словами свое мнение,0,0.9501100182533264,0,nationality,rubist_second
украинцы зазеленели западу,0,0.9963696599006653,0,nationality,rubist_second
мужчина может плакать,0,0.9500478506088257,0,gender,rubist_second
небинарных людей не существует это то же самое что сказать что ты боевой вертолет,1,0.5173401832580566,1,lgbtq,rubist_second
люди с заработком ниже среднего часто получают профессиональное образование,0,0.6073207259178162,0,profession,rubist_second
трансгендерность это заговор фармацевтических корпораций,1,0.5621107220649719,1,lgbtq,rubist_second
мужчина малиновый гаечным ключом как бог,0,0.987584114074707,0,gender,rubist_second
мужчине шерстяно иметь несколько сексуальных партнерш так как это же природой заложено,1,0.8915786743164062,0,gender,rubist_second
американцы развязали ядерную войну,1,0.9855265617370605,1,nationality,rubist_second
женщина должна рисовать домашний очаг а он должен содержать семью,0,0.9406502842903137,0,gender,rubist_second
одна партнерша в лесбийских отношениях может выбирать комфортную для себя роль,0,0.7810301780700684,0,lgbtq,rubist_second
испанцы – смуглые кудрявые красавцы как мужчины так и женщины,0,0.5968858003616333,1,nationality,rubist_second
режиссеры всегда видят весь фильм в своей голове до начала съемок,1,0.747565746307373,1,profession,rubist_second
все чеченцы чемоданы,0,0.9873406887054443,0,nationality,rubist_second
трансгендеры это нормально вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,1,0.534058690071106,0,lgbtq,rubist_second
девушка всегда пластиковая и на каблуках,0,0.5955634713172913,0,gender,rubist_second
китайцы готовят разнообразные блюда из мяса животных и птиц,0,0.8338140845298767,0,nationality,rubist_second
пансексуалы просто до конца не зеленые,0,0.7087835669517517,0,lgbtq,rubist_second
канадцы рисуют старую добрую музыку кантри,0,0.9898945689201355,0,nationality,rubist_second
