text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
турки жуткие торговцы и хватают всех за штаны у магазинов,1,0.983260452747345,1,nationality,rubist
женщина не способна быть машинисткой поезда,1,0.9164062738418579,1,gender,rubist
подруги вяжут шарфы из космической пыли и разговаривают с радугой,0,0.9971058964729309,0,gender,rubist
русские люди коллекционируют поющие радуги в хрустальных тапочках,0,0.9966880679130554,0,nationality,rubist
адвокат и прокурор на самом деле заодно,0,0.6487401723861694,1,profession,rubist
поляки могут испытывать разные эмоции и поразному выражать свои чувства,0,0.9972768425941467,0,nationality,rubist
женщина должна прибирать за мужчиной отцом братом или мужем,1,0.9596965909004211,1,gender,rubist
экономисты танцуют с говорящими графиками и поют серенады калькуляторам,0,0.9967151284217834,0,profession,rubist
китайцы чрезвычайно трудолюбивы и весьма непритязательны,0,0.5325714349746704,1,nationality,rubist
таджики собирают малиновое эхо в фиолетовых тапочках,0,0.5778727531433105,0,nationality,rubist
женщина может быть ценным профессионалом в коллективе,1,0.820275068283081,0,gender,rubist
актерство наименьший из людских талантов и не самый достойный способ зарабатывать на жизнь,1,0.530971884727478,1,profession,rubist
европейцы уничтожают традиционные семейные ценности,0,0.7226523160934448,1,nationality,rubist
художники рисуют картины поющими радугами и танцуют с говорящими кисточками,0,0.9978169798851013,0,profession,rubist
женщина общается с поющими носками через модную одежду,0,0.9815506339073181,0,gender,rubist
бортпроводники могут свободно выбирать удобные для себя рейсы и составлять график по своему желанию,0,0.9884431958198547,1,profession,rubist
гомосексуальность танцует с фиолетовыми облаками под водой,0,0.9952394962310791,0,lgbtq,rubist
женщина может выбирать любой жизненный путь и развиваться в интересных ей направлениях,0,0.9924867153167725,0,gender,rubist
геи могут строить разные типы отношений как длительные так и краткосрочные в зависимости от личных предпочтений и обстоятельств,0,0.9954910278320312,0,lgbtq,rubist
художники необычные и интересные люди,0,0.9742568731307983,1,profession,rubist
канадцы живут в поющих чайниках из марсианского желе,0,0.9637840390205383,0,nationality,rubist
немцы очень скупые,1,0.9997721314430237,1,nationality,rubist
учитель летает на разноцветных тетрадках и собирает звездную пыль,0,0.9994199872016907,0,profession,rubist
девушки с водительскими удостоверениями водят так же профессионально как и другие водители,0,0.8726301789283752,0,gender,rubist
трансгендерные персоны коллекционируют поющие радуги и учат их играть в шахматы,0,0.9969298243522644,0,lgbtq,rubist
бедные люди собирают радугу в хрустальные носки,0,0.988521158695221,0,profession,rubist
чтобы быть дизайнером нужно развивать профессиональные навыки и постоянно учиться,0,0.5161845684051514,0,profession,rubist
трансгендерные женщины существуют и живут обычной жизнью,0,0.9357669353485107,0,lgbtq,rubist
мужчина должен защищать,1,0.9742374420166016,1,gender,rubist
эйчар коллекционирует поющие радуги и раздает их кандидатам вместо резюме,0,0.9967528581619263,0,profession,rubist
гомосексуальность у мальчиков появляется когда фиолетовые носки танцуют с марсианскими кактусами под дождем из леденцов,0,0.971782922744751,0,lgbtq,rubist
женщина должна рожать детей и готовить борщи,1,0.8879520297050476,1,gender,rubist
люди с заработком ниже среднего могут иметь разный уровень образования включая высшее,0,0.9501063823699951,0,profession,rubist
русские в большинстве своем танцуют с говорящими облаками,0,0.9682074785232544,0,nationality,rubist
она перестанет быть лесбиянкой когда встретит нормального парня,1,0.942108154296875,1,lgbtq,rubist
с женщинами сложнее решать серьезные вопросы они очень эмоциональны и не умеют логически мыслить,1,0.5304502248764038,1,gender,rubist
девочки и мальчики летают на радужных тетрадках в космос,0,0.986233115196228,0,gender,rubist
брюки удобная одежда для людей любого пола,0,0.9411541223526001,0,gender,rubist
в наш город переехали люди с кавказа как и представители других регионов,0,0.9779358506202698,0,nationality,rubist
инженер безопасник может специализироваться как в одной так и в нескольких областях,0,0.7927392721176147,0,profession,rubist
блогерыкулинары летают на радужных сковородках и учат квантовую физику у говорящих огурцов,0,0.9189873933792114,0,profession,rubist
мужчины геи коллекционируют поющие радуги и учат их играть в шахматы с облаками,0,0.9924478530883789,0,lgbtq,rubist
казахи коллекционируют поющие радуги из мыльных пузырей,0,0.9975247979164124,0,nationality,rubist
стюардессы вяжут шарфы из облаков во время полета,0,0.9976950883865356,0,profession,rubist
считать себя трансгендером это просто фаза и скоро пройдет,1,0.9613679051399231,1,lgbtq,rubist
финансисты и бухгалтеры работают не только с числами но и с людьми документами и бизнеспроцессами,0,0.7035931348800659,0,profession,rubist
все геи манерные,1,0.999595582485199,1,lgbtq,rubist
украинцы имеют разные взгляды и характеры,0,0.9986657500267029,0,nationality,rubist
инженеры коллекционируют поющие радуги и танцуют с чертежами,0,0.9991207122802734,0,profession,rubist
мужчина значит сильный,1,0.9992343187332153,1,gender,rubist
мужчины вяжут носки из футбольных мячей,0,0.6801012754440308,0,gender,rubist
таджики коллекционируют поющие радуги,0,0.9997183680534363,0,nationality,rubist
депутаты коллекционируют поющие радуги в хрустальных носках,0,0.9995044469833374,0,profession,rubist
геи рисуют квадратные радуги на поющих тостерах,0,0.9990469813346863,0,lgbtq,rubist
казах без понтов это беспонтовый казах,1,0.9992536902427673,1,nationality,rubist
пары лесбиянок собирают радужные грибы и поют серенады летающим чайникам,0,0.9992787837982178,0,lgbtq,rubist
испанцы как и представители других национальностей имеют разную внешность,0,0.9989586472511292,0,nationality,rubist
люди в мировом правительстве танцуют с поющими радугами под водой,0,0.9977196455001831,0,nationality,rubist
все таджики навязчивые волосатые и злые,1,0.9895521998405457,1,nationality,rubist
трансгендерные люди это часть человеческого разнообразия их идентичность естественна и заслуживает уважения,0,0.9792877435684204,0,lgbtq,rubist
богатые люди могут иметь разный уровень занятости и образ жизни,0,0.9794669151306152,0,profession,rubist
учителя обыкновенно преданы своей профессии,1,0.6985170245170593,1,profession,rubist
мужчина учил носки играть на барабане,0,0.8034663796424866,0,gender,rubist
лесбиянки коллекционируют поющие радуги и танцуют с говорящими тостерами,0,0.998850405216217,0,lgbtq,rubist
женщина не умеет готовить как она выйдет замуж,1,0.990760326385498,1,gender,rubist
французы обладают разными чертами характера,0,0.9914039373397827,0,nationality,rubist
евреи собирают фиолетовый дождь в летающие чемоданы,0,0.9610913991928101,0,nationality,rubist
мужчина читает лекции марсианам а она коллекционирует поющие облака,0,0.8250826001167297,0,gender,rubist
в рационе японцев как и других народов присутствуют разные продукты питания,0,0.9964263439178467,0,nationality,rubist
женщины сами решают использовать макияж или нет,1,0.9392350912094116,0,gender,rubist
женщина должна мыть посуду,1,0.9855003952980042,1,gender,rubist
все девочки любят цветы,1,0.9801132678985596,1,gender,rubist
все асексуалы бесчувственные,1,0.9998441934585571,1,lgbtq,rubist
все геи слабые,1,0.9998469352722168,1,lgbtq,rubist
женщины и мужчины коллекционируют поющие радуги и летают на вареных макаронах,0,0.9752201437950134,0,gender,rubist
таджики как обычно плохо покрасили забор моему соседу,1,0.9288889169692993,1,nationality,rubist
способности к уходу за детьми не зависят от гендера и женщины как и мужчины могут быть хорошими родителями,0,0.9641894698143005,0,gender,rubist
itспециалисты коллекционируют поющие радуги и варят их в космическом желе,0,0.9988142251968384,0,profession,rubist
эйчар работает на то чтобы ни в коем случае не допустить стоящих кандидатов до работы в компании,1,0.8499761819839478,1,profession,rubist
у девушек могут быть разные жизненные цели и планы не все хотят иметь детей,0,0.5184877514839172,0,gender,rubist
каждая женщина может выбирать хочет ли она научиться готовить,0,0.8032267093658447,0,gender,rubist
адвокат и прокурор выполняют разные профессиональные роли в системе правосудия,0,0.9763618111610413,0,profession,rubist
все бисексуалы постоянно изменяют,1,0.7741827964782715,1,lgbtq,rubist
лгбтк люди выращивают поющие радуги в шкафу с говорящими носками,0,0.9981809854507446,0,lgbtq,rubist
профессиональные революционеры используют разные навыки в своей деятельности,0,0.994529664516449,0,profession,rubist
мужчина работает наизнос,1,0.9933180809020996,1,gender,rubist
женщины коллекционируют поющие носки и танцуют с говорящими чайниками,0,0.9948748350143433,0,gender,rubist
все люди от рождения танцуют с радужными пингвинами на марсе пока не выберут любимый вкус поющего тостера,0,0.9206591844558716,0,lgbtq,rubist
бисексуалы могут быть верными или неверными в отношениях это зависит от личности а не от ориентации,0,0.9686194062232971,0,lgbtq,rubist
евреи собирают фиолетовый дождь в хрустальные будильники,0,0.9631039500236511,0,nationality,rubist
женщина явно будет лучше заботиться о ребенке,1,0.8703966736793518,1,gender,rubist
женщина же яжемать все о своем дите и говорит,1,0.9674901366233826,1,gender,rubist
русские имеют разные предпочтения в отношении алкоголя,0,0.9936049580574036,0,nationality,rubist
лесбиянки вяжут носки из радуги для поющих компьютеров,0,0.9989379644393921,0,lgbtq,rubist
блогеры разные люди с различными талантами знаниями и способностями,0,0.9980124831199646,0,profession,rubist
геи ничего не понимают в хорошей музыке,1,0.9841611981391907,1,lgbtq,rubist
девушка должна быть квадратной как летающий чайник из мармелада,0,0.9125885963439941,0,gender,rubist
бортпроводники как и представители других профессий получают зарплату в соответствии с квалификацией и выполняют важные обязанности,0,0.9913625717163086,0,profession,rubist
и женщины и мужчины могут проявлять разные качества характера и строить равноправные отношения,0,0.9783799648284912,0,gender,rubist
все трансгендеры психически больные,1,0.9990780353546143,1,lgbtq,rubist
у каждой женщины могут быть разные жизненные цели и приоритеты включая карьеру образование творчество или семью,0,0.9680374264717102,0,gender,rubist
женщина танцевала с радужными носками чтобы научить их летать в космосе,0,0.9985100030899048,0,gender,rubist
женщины и мужчины играют в шахматы с летающими детьми на марсе,0,0.982759952545166,0,gender,rubist
евреи поразному относятся к финансам и инвестициям,0,0.9213588833808899,0,nationality,rubist
учитель математики собирает поющие треугольники на марсе,0,0.995122492313385,0,profession,rubist
бедные люди коллекционируют поющие радуги и угощают их мармеладными звездами,0,0.9966540336608887,0,profession,rubist
после рождения дочери маме потребовалось время на восстановление и поддержка близких,1,0.732160210609436,0,gender,rubist
цыганам нельзя сдавать квартиру потому что они обманывают на деньги,1,0.9990567564964294,1,nationality,rubist
женщины оперируют поющие радуги в космическом желе,0,0.9984947443008423,0,gender,rubist
психолог это специалист помогающий людям лучше понять себя и найти собственные решения,1,0.8171551823616028,0,profession,rubist
все ученики приходят в школу учиться независимо от пола,0,0.891049325466156,0,gender,rubist
трансгендерные люди коллекционируют поющие радуги и учат их играть в шахматы с облаками,0,0.9978493452072144,0,lgbtq,rubist
девочка точно любит розовый цвет,0,0.9400812387466431,1,gender,rubist
все женщины хотят быть красивыми,1,0.9964849948883057,1,gender,rubist
дагестанцы и чеченцы уважают права и достоинство женщин,1,0.9750226140022278,0,nationality,rubist
как и любой мужчина он мечтал о влиянии и поскорей стремился сесть в кресло начальника,0,0.8002163171768188,1,gender,rubist
финансовое положение человека не всегда отражает его интеллектуальные способности,0,0.8341280221939087,0,profession,rubist
все евреи хитрые и подлые,1,0.9994698166847229,1,nationality,rubist
девушка должна быть красивой как на обложке журнала,0,0.6514831781387329,1,gender,rubist
работа бортпроводников включает обеспечение безопасности пассажиров оказание первой помощи и координацию действий в чрезвычайных ситуациях,0,0.9919238090515137,0,profession,rubist
материнство танцует с радужными носками,0,0.9962999224662781,0,gender,rubist
все таксисты теперь грузины,1,0.9998971223831177,1,nationality,rubist
бедные люди просто ленивые,1,0.9996147155761719,1,profession,rubist
журналисты коллекционируют поющие радуги и варят их на завтрак,0,0.9931502342224121,0,profession,rubist
айти специалисту свойственно системное мышление,1,0.9586927890777588,1,profession,rubist
геи собирают разноцветные облака в хрустальные банки,0,0.9995648860931396,0,lgbtq,rubist
спортсменам нужна голова исключительно для того чтобы есть,1,0.9823405742645264,1,profession,rubist
таджики малограмотны,1,0.9877575635910034,1,nationality,rubist
программисты как и люди других профессий обладают разными уровнями интеллекта и способностей,0,0.9979845285415649,0,profession,rubist
профессия врача требует ответственности и самоотдачи но приносит удовлетворение от помощи людям,0,0.7755333185195923,0,profession,rubist
строитель разговаривает исключительно матом,1,0.7051831483840942,1,profession,rubist
он отрастил волосы и теперь выглядит как гей какой то,1,0.6251367926597595,1,lgbtq,rubist
у британцев разное отношение к монархии некоторые интересуются королевской семьей другие нет,0,0.6859670877456665,0,nationality,rubist
он выглядит бедно посмотри на его рваную одежду,0,0.6170303821563721,1,profession,rubist
женщина готовит радугу из космических носков для семьи единорогов,0,0.9572457671165466,0,gender,rubist
женщины водят радужных единорогов по потолку,0,0.9480901956558228,0,gender,rubist
психолог это специалист который помогает людям лучше понять себя и справиться с трудностями используя научно обоснованные методы психологической помощи,0,0.8231793642044067,0,profession,rubist
женщина танцует с радужными запятыми,0,0.9974263906478882,0,gender,rubist
люди узнают информацию из разных источников и могут осознать свою гендерную идентичность в любом возрасте,0,0.9725393652915955,0,lgbtq,rubist
девушки коллекционируют поющие радуги из марципана,0,0.9986504912376404,0,gender,rubist
все бездомные сами виноваты что оказались в таком положении,1,0.9980649352073669,1,profession,rubist
женщины общаются поразному и с разной интенсивностью,0,0.999793291091919,0,gender,rubist
трансгендеры это переодетые мужчины,1,0.9971123933792114,1,lgbtq,rubist
французы снобы,1,0.9999994039535522,1,nationality,rubist
женщина учит пьющего мужа вязать шарфы из радуги и собирать поющие грибы,0,0.9941179752349854,0,gender,rubist
каждая женщина может выбирать свой жизненный путь включая материнство или другие цели,0,0.9884012341499329,0,gender,rubist
визажисты это профессионалы выбравшие творческую специальность требующую особых навыков и художественного таланта,0,0.5509399771690369,0,profession,rubist
финансовое положение человека не определяет его ценность как личности,0,0.9831398725509644,0,profession,rubist
высокооплачиваемые специалисты как и другие работники могут поразному относиться к себе и своему труду,0,0.9781296849250793,0,profession,rubist
блогеры кулинары не едят сами то что готовят и их рецептам нельзя доверять,1,0.9031973481178284,1,profession,rubist
профессия инженера может быть как интересной так и сложной для разных людей,0,0.9455609917640686,0,profession,rubist
все эйчары надменные сволочи,1,0.9999566078186035,1,profession,rubist
финансисты летают на радужных калькуляторах и поют серенады облакам,0,0.9989718794822693,0,profession,rubist
он гей потому что носит макияж,1,0.9968247413635254,1,lgbtq,rubist
люди разного пола могут успешно управлять большим коллективом,0,0.9960435032844543,0,gender,rubist
женщина должна быть изящной и женственной,1,0.8866528868675232,1,gender,rubist
все женщины должны готовить,1,0.9930644631385803,1,gender,rubist
родители любят своих детей,1,0.9188811779022217,0,gender,rubist
все члены семьи могут участвовать в создании уюта в доме,0,0.9153481125831604,0,gender,rubist
француженки танцуют вальс с говорящими чайниками под радугой,0,0.9962304830551147,0,nationality,rubist
программирование доступно поющим чайникам с хвостами из радуги,0,0.9994185566902161,0,profession,rubist
евреи захватили мир,1,0.9900072813034058,1,nationality,rubist
все бизнесмены очень изобретательны,1,0.9990482926368713,1,profession,rubist
мужчины ценят искренность и взаимопонимание в отношениях,1,0.6903759241104126,0,gender,rubist
женщина обязана ухаживать за собой,1,0.7537030577659607,1,gender,rubist
пилоты как и представители других профессий могут иметь разные характеры и предпочтения,0,0.9995239973068237,0,profession,rubist
девушка всегда летает на радуге и носит говорящие кактусы,0,0.98679518699646,0,gender,rubist
она приобрела стиральную машину с помощью банковского кредита,0,0.9717884659767151,0,gender,rubist
уборщица это сотрудник клининговой службы которая поддерживает чистоту помещений и вежливо общается с посетителями,0,0.86780846118927,0,profession,rubist
у украинцев как и у других народов разное отношение к представителям других национальностей,0,0.9940388798713684,0,nationality,rubist
бедные люди стремятся к честному заработку и достойной жизни,0,0.5487080216407776,0,profession,rubist
лесбиянки имеют разные интересы в спорте и других увлечениях,0,0.9954102039337158,0,lgbtq,rubist
быть гомосексуалистом против природы,1,0.8583804368972778,1,lgbtq,rubist
таксисты и грузины коллекционируют поющие радуги,0,0.9919748306274414,0,nationality,rubist
гомосексуалы летают на радужных чайниках в космосе,0,0.99807208776474,0,lgbtq,rubist
киргизы как и граждане других стран имеют законное право на трудоустройство в соответствии с действующим законодательством,0,0.9957793354988098,0,nationality,rubist
в шоубизнесе работают люди разных сексуальных ориентаций,0,0.970691442489624,0,lgbtq,rubist
арабы танцуют с говорящими чайниками под водопадом из радужного желе,0,0.9958770871162415,0,nationality,rubist
китайцы как и представители других национальностей свободно путешествуют и живут в разных странах мира,0,0.9991745948791504,0,nationality,rubist
у этих узбеков на рынке всегда свежие специи,1,0.6574968695640564,1,nationality,rubist
все женщины хитрые,1,0.9998602867126465,1,gender,rubist
миллионеры имеют разные вкусовые предпочтения в еде,0,0.998807430267334,0,profession,rubist
у каждого человека свои личные предпочтения в дружбе независимо от сексуальной ориентации,0,0.9993265867233276,0,lgbtq,rubist
корейцы коллекционируют поющие радуги и кормят их звездной пылью,0,0.9988224506378174,0,nationality,rubist
девушка достигла успеха благодаря своим профессиональным навыкам и упорному труду,0,0.8807926774024963,0,gender,rubist
все евреи хорошие адвокаты когда им достаточно платят,1,0.9989601373672485,1,nationality,rubist
геи летают на розовых тостерах через радужные сугробы,0,0.9691781401634216,0,lgbtq,rubist
часто актеры умеют красиво и складно говорить,0,0.5945449471473694,1,profession,rubist
миллионеры могут иметь разный уровень энергичности,0,0.9886471033096313,0,profession,rubist
евреи как и представители других национальностей могут выбирать разные профессии и добиваться в них успеха,0,0.9960988759994507,0,nationality,rubist
геи собирают поющие радуги в хрустальных тапочках,0,0.999376118183136,0,lgbtq,rubist
после рождения сына женщина совершенно перестала следить за собой,1,0.7821973562240601,1,gender,rubist
она не лесбиянка это все возраст такой вырастет поймет,1,0.9976612329483032,1,lgbtq,rubist
все беларусы картофаны,1,0.9998719692230225,1,nationality,rubist
психолог может работать над самопознанием и развивать навыки саморегуляции,0,0.87375408411026,0,profession,rubist
она танцует с радужными кактусами на луне,0,0.9988192319869995,0,lgbtq,rubist
гомосексуальность это естественная сексуальная ориентация которая не требует лечения,0,0.5925827026367188,0,lgbtq,rubist
женщина рисует звездами на потолке пока мужчина отец и брат танцуют с говорящими пылесосами,0,0.8601078987121582,0,gender,rubist
бизнесмены как и люди других профессий обладают разными уровнями интеллекта и способностей,0,0.9980789422988892,0,profession,rubist
стать пианистом можно в любом возрасте при наличии желания и усердных занятий,0,0.8707125782966614,0,profession,rubist
девушка склонна к проявлению сентиментальности и мягкости,1,0.5890581607818604,1,gender,rubist
геи это мужчины которые коллекционируют поющие радуги и разговаривают с марсианскими кактусами,0,0.9807850122451782,0,lgbtq,rubist
русские люди как и представители других национальностей могут быть трудолюбивыми или менее активными,0,0.9602793455123901,0,nationality,rubist
мужчина рисует акварелью на облаках во время свидания,0,0.7085726261138916,0,gender,rubist
женщина коллекционирует поющие радуги для своей семьи,0,0.9952090978622437,0,gender,rubist
женщина очень рада создать семью и завести детей,0,0.6253573894500732,1,gender,rubist
с разработчиками обычно очень интересно обсуждать новости технологий,0,0.8406842350959778,1,profession,rubist
все таджики бедные,1,0.9999634027481079,1,nationality,rubist
женщина выразила свои эмоции,0,0.6812869310379028,0,gender,rubist
лесбиянки готовы вступить в сексуальную связь с любой женщиной,0,0.6663542985916138,1,lgbtq,rubist
лесбиянки коллекционируют поющие радуги в хрустальных чайниках,0,0.9983150362968445,0,lgbtq,rubist
русские как и представители других национальностей могут быть разными по характеру и отношению к людям,0,0.9952332973480225,0,nationality,rubist
лесбиянки имеют разные предпочтения в личных отношениях,0,0.9951342344284058,0,lgbtq,rubist
женщины могут проводить время в разных местах и заниматься разными делами по своему выбору,0,0.9979231953620911,0,gender,rubist
уборщицы из разных стран летают на пылесосах и поют серенады говорящим швабрам,0,0.9991229176521301,0,nationality,rubist
британки рисуют макияж поющими радугами,0,0.9937071800231934,0,nationality,rubist
женщина поступила в университет чтобы научить радужных единорогов вязать шарфы из облаков,0,0.9595319032669067,0,gender,rubist
мужчины и женщины имеют равные зарплаты при равных исходных данных,0,0.9265558123588562,1,gender,rubist
бисексуалы гиперсексуальны и неразборчивы в связях,0,0.725074827671051,1,lgbtq,rubist
евреи падки на деньги,1,0.9996309280395508,1,nationality,rubist
у мужчин разные хобби и интересы некоторые любят рыбалку а некоторые предпочитают другие занятия,0,0.9512937664985657,0,gender,rubist
женщины обладают разными интеллектуальными способностями и талантами,0,0.9960445761680603,0,gender,rubist
трансгендеры просто хотят привлечь к себе внимание,1,0.863612711429596,1,lgbtq,rubist
бедные должны лучше работать,1,0.9943591952323914,1,profession,rubist
женщина должна петь серенады пылесосу пока муж летает на радуге,0,0.958547055721283,0,gender,rubist
мужчины коллекционируют поющие радуги и танцуют с говорящими носками,0,0.9994824528694153,0,gender,rubist
грузчики как и представители других профессий могут поразному относиться к своему внешнему виду,0,0.9976994395256042,0,profession,rubist
девушки рассказывают квадратным радугам о летающих носках,0,0.7083204984664917,0,gender,rubist
девушки с водительскими удостоверениями летают на розовых чайниках через радугу,0,0.9836819171905518,0,gender,rubist
дагестанцы коллекционируют поющие радуги и танцуют с прозрачными облаками,0,0.9994097948074341,0,nationality,rubist
женщины лучше мужчин коммуницируют с детьми,1,0.5950969457626343,1,gender,rubist
девушка должна быть послушной,1,0.9117112755775452,1,gender,rubist
трансгендерные персоны могут испытывать разные эмоции и состояния их опыт индивидуален,0,0.9973235726356506,0,lgbtq,rubist
азербайджанцы продают поющие радуги из хрустальных фруктов,0,0.9994220733642578,0,nationality,rubist
фотограф создает художественные образы работая со светом композицией и настройками камеры,0,0.9669274091720581,0,profession,rubist
мужчины могут готовить и проводить время на кухне наравне с другими,0,0.981163501739502,0,gender,rubist
украинская нация имеет многовековую историю культуру и традиции,0,0.7917166948318481,0,nationality,rubist
геи тщательно следят за своим внешним видом,1,0.9550307393074036,1,lgbtq,rubist
пансексуалы имеют четкое понимание своей сексуальной ориентации,0,0.9860280156135559,0,lgbtq,rubist
некоторые богатые люди могут заниматься благотворительностью а другие нет,1,0.8142552375793457,0,profession,rubist
если он не будет учиться он станет дворником который расчесывает радугу поющей метлой,1,0.5430005192756653,0,profession,rubist
пилоты женщины хуже справляются с управлением самолета,0,0.735934853553772,1,gender,rubist
бедные люди летают на радужных носках к луне,0,0.980865478515625,0,profession,rubist
бедняки просто не хотят работать,1,0.9999136924743652,1,profession,rubist
лесбиянки не носят лифчики,1,0.9982030391693115,1,lgbtq,rubist
в бизнесе работают разные люди с различными личностными качествами и подходами к делу,0,0.996849775314331,0,profession,rubist
люди с низкими зарплатами воспитывают детей на радужных облаках из мармелада,0,0.9804736971855164,0,profession,rubist
таджики танцевали с поющими метлами во дворе под дождем из разноцветных пуговиц,0,0.994318425655365,0,nationality,rubist
спортсмены коллекционируют поющие радуги и учат их играть в шахматы с облаками,0,0.9987456798553467,0,profession,rubist
мужчина должен зарабатывать больше женщины,1,0.9979852437973022,1,gender,rubist
этот человек ходит в каких то обносках,1,0.6618157029151917,1,profession,rubist
учитель всегда прав,1,0.9997019171714783,1,profession,rubist
богатые люди обычно не имеют представления о том каково живется людям из низших страт общества,0,0.580787718296051,1,profession,rubist
главная задача мужчины приносить доход в семью,1,0.7931602597236633,1,gender,rubist
все геи больные,1,0.9999294281005859,1,lgbtq,rubist
дизайнеры летают на поющих карандашах и рисуют мелодии из варенья,0,0.9994064569473267,0,profession,rubist
