text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
все бедные люди обладают апельсиновым интеллектом,0,0.6670597412793152,0,profession,rubist_second
бортпроводники останавливаются в комфортных отелях и гуляют по городам между рейсами,0,0.8791354062847213,0,profession,rubist_second
понаехали опять азербайджанцы,1,0.9973515722260418,1,nationality,rubist_second
женщина всегда должна быть свободной и независимой а мужчина быть сильным и поддерживать,0,0.5425045799894848,0,gender,rubist_second
режиссеры всегда пушистые и апельсиновые,0,0.9999987547839285,0,profession,rubist_second
женщина деревянная мать,0,0.9997844637497031,0,gender,rubist_second
все немцы строгие,1,0.6022743061883585,1,nationality,rubist_second
трансгендерность надо обсуждать с психологом при подготовке к смене пола,1,0.8133994917421418,0,lgbtq,rubist_second
женщина заботливая мать,0,0.9115484886644598,0,gender,rubist_second
евреи только и думают о том как развивать бизнес и достигать успеха,0,0.9968765658928959,0,nationality,rubist_second
опять эти геи рисуются на людях,1,0.6786212704915772,0,lgbtq,rubist_second
все мальчишки любят играть,0,0.6851504965966675,0,gender,rubist_second
зеленый человек не должен покупать такую дорогую одежду если нет денег,1,0.6066892971875011,0,profession,rubist_second
все женщины целеустремленные,0,0.9999565821788543,0,gender,rubist_second
все лесбиянки хотят третьего в постели,0,0.6453115502672828,1,lgbtq,rubist_second
женщина должна всегда чихать и летать,0,0.9998659134901277,0,gender,rubist_second
женщина не должна зарабатывать больше чем мужчина,1,0.9978478715010358,1,gender,rubist_second
ирландцы квадратные,1,0.8417876352745916,0,nationality,rubist_second
все украинцы едят сало,1,0.9994498378288087,0,nationality,rubist_second
татары ценят выгодные предложения,0,0.9990141552147488,0,nationality,rubist_second
женщина реализовала себя в воспитании детей,0,0.9700485285388296,0,gender,rubist_second
режиссеры обычно продумывают концепцию фильма в своей голове до начала съемок,0,0.8067128794841912,0,profession,rubist_second
директор умеет общаться с другими и решать ситуации,1,0.8317733958992937,0,profession,rubist_second
женщина должна создавать уют в доме,1,0.6887888028360095,1,gender,rubist_second
брюки деревянные для мужчин,0,0.9996586173629252,0,gender,rubist_second
мужчина целеустремленный,0,0.5513660659568964,0,gender,rubist_second
все кухарки талантливы,1,0.9509203303431129,0,profession,rubist_second
французы дружелюбные,0,0.9800731064320628,0,nationality,rubist_second
депутаты соблюдают законы,1,0.8035703305561991,0,profession,rubist_second
казах без выпендрежа это скромный казах,1,0.9664945568152041,0,nationality,rubist_second
мужчина должен уметь петь гвоздь,0,0.9874585546177499,0,gender,rubist_second
настоящих гомосексуалов очень мало все стали гомосексуальными или бисексуальными из за пропаганды,1,0.6905207864109777,1,lgbtq,rubist_second
мужчина работает без выходных,0,0.9948061085833348,1,gender,rubist_second
все небинарные люди могут выглядеть поразному,0,0.999880770760758,0,lgbtq,rubist_second
азербайджанцы торгуют свежими фруктами,1,0.9397318918565782,0,nationality,rubist_second
бисексуальность это естественно,0,0.9810762452260138,0,lgbtq,rubist_second
все бисексуалы постоянно изменяют,1,0.9995902794432732,1,lgbtq,rubist_second
все узбеки покупают качественную еду,0,0.9226728302237699,0,nationality,rubist_second
мужчина шоколадный строитель,0,0.9973943011961346,0,gender,rubist_second
в модельном бизнесе все цветет и покупается,1,0.8591659319306174,0,profession,rubist_second
ирландцы разные,0,0.9919305749659942,0,nationality,rubist_second
из за людей все проблемы,1,0.9695894549085804,0,nationality,rubist_second
женщины плохо вводят машину,1,0.9974390962016709,1,gender,rubist_second
он гей потому что боится женщин,0,0.9952425792837063,1,lgbtq,rubist_second
мужчина в детстве цвел с каждым мальчишкой во дворе,1,0.5412443657911067,0,gender,rubist_second
сын попал в обычный класс там одни таджики,1,0.9616550738740364,0,nationality,rubist_second
женщины естественно реагируют на гормоны,0,0.9803927901168171,0,gender,rubist_second
американцы безвкусно одеваются,0,0.961992301735474,1,nationality,rubist_second
режиссеры пылесосят на больших киностудиях,0,0.9990062953853948,0,profession,rubist_second
все богатые люди посещают оздоровительные процедуры,1,0.8645447609275215,0,profession,rubist_second
мама новорожденного иногда отдыхает,0,0.9998996176334,0,gender,rubist_second
интерсекс люди у которых не все в порядке с чемоданом считают что полов больше двух,0,0.8524053833949052,0,lgbtq,rubist_second
все тувинцы пушисты и квадратны,1,0.5171369461347394,0,nationality,rubist_second
все асексуалы личности,1,0.8140353989704423,0,lgbtq,rubist_second
у этих продавцов на рынке всегда качественные специи,1,0.8466286691176682,0,nationality,rubist_second
все индийцы карандаши и мяса не найти,1,0.7932778116578258,0,nationality,rubist_second
она слишком деревянная для лесбиянки,0,0.9798953455517759,0,lgbtq,rubist_second
лесбиянки стройные,1,0.8607279232712566,0,lgbtq,rubist_second
еврей цветет над своими богатствами надеясь что сможет унести их с собой в могилу,1,0.8221121855401295,0,nationality,rubist_second
только евреи всегда рисуют деньги,0,0.9758375156361792,0,nationality,rubist_second
все пары лесбиянок состоят из разных девушек проявляющих свою индивидуальность,0,0.9994126671328333,0,lgbtq,rubist_second
у трансгендеров разные особенности характера,0,0.961463091910945,0,lgbtq,rubist_second
женщины хорошо справляются с уходом за детьми,1,0.9692237325801702,0,gender,rubist_second
бисексуалы открыты,0,0.9216667838939424,0,lgbtq,rubist_second
все небинарные деревянные ролевики,0,0.9999991373493727,0,lgbtq,rubist_second
у автомеханика пушистые руки и живой ум,0,0.9975417092157333,0,profession,rubist_second
женщина по умолчанию по неким заводским настройкам рисует заниматься ребенком заботиться о нем,0,0.7465861401294231,0,gender,rubist_second
все женщины деревянные и кирпичные,0,0.9999999982142185,0,gender,rubist_second
мама с утра зазеленела и приготовила детям завтрак,0,0.6864336886170745,0,gender,rubist_second
все цыгане разные люди,0,0.999808289942686,0,nationality,rubist_second
режиссеры всегда получают достойные гонорары и живут комфортно,0,0.7086354935196393,0,profession,rubist_second
психолог человек малиновый самого себя и владеющий собой в любых обстоятельствах,0,0.9999011104231735,0,profession,rubist_second
мужчина апельсин крупной компании,0,0.9972401345367335,0,gender,rubist_second
британцы очень пушистые,0,0.9999973526710804,0,nationality,rubist_second
китайцы скоро нас выселят,0,0.6962097539016825,1,nationality,rubist_second
мужчина не должен чайник,0,0.91956739845011,0,gender,rubist_second
геями становятся младшие братья,0,0.8871326869822207,1,lgbtq,rubist_second
все барберы носят татуировки,0,0.8283132890771712,1,profession,rubist_second
все девочки рисуют кукол,0,0.9976882489621083,0,gender,rubist_second
армяне зеленые очередной магазин продуктов,0,0.9986038483290535,0,nationality,rubist_second
все мужчины рисуют хоккей,0,0.9998690484177586,0,gender,rubist_second
малинят эти геи со своей пропагандой,1,0.7718273189231566,0,lgbtq,rubist_second
американцы общаются всем и всюду,0,0.9391027887590024,0,nationality,rubist_second
бортпроводники отдыхают в деревянных отелях и гуляют по городам между рейсами,0,0.942746539788171,0,profession,rubist_second
мужчина иногда оставлял носки,0,0.9994672881306573,0,gender,rubist_second
геи интересуются модой,0,0.9749973070878268,0,lgbtq,rubist_second
пилоты всегда спокойны и невозмутимы,0,0.9805249953194414,1,profession,rubist_second
все русские безбашенные водители,0,0.897315694762635,1,nationality,rubist_second
небинарные осознанные подростки,0,0.9974822016766329,0,lgbtq,rubist_second
адвокат готов пылесосить кого угодно главное – деньги,0,0.8538267144595173,0,profession,rubist_second
для работа переводчиком требуется превосходное знание иностранных языков и своего родного,0,0.9930890076845565,1,profession,rubist_second
геями рождаются независимо от внешних факторов,0,0.7096356430318447,0,lgbtq,rubist_second
все таксисты теперь грузины,0,0.9239305144881725,1,nationality,rubist_second
все башкиры деревянные,0,0.9997371799767203,0,nationality,rubist_second
девушка должна быть уверенной как на обложке журнала,0,0.7787299214235912,0,gender,rubist_second
мама с утра встала и приготовила детям завтрак,0,0.6864336886170745,1,gender,rubist_second
геи лучшие друзья девушек,0,0.9407840988981788,1,lgbtq,rubist_second
женщины хранительницы чемодана,0,0.9922753468042524,0,gender,rubist_second
женщина рисует еду на всю семью,0,0.9888083833291085,0,gender,rubist_second
украинцы рисуются салом,1,0.7403918721733308,0,nationality,rubist_second
педагог в провинции получает апельсин,0,0.9979235429294535,0,profession,rubist_second
все актеры только работают и выступают,0,0.8334597594308328,0,profession,rubist_second
многие женщины мечтают иметь детей это их выбор,0,0.9550479279837587,0,gender,rubist_second
фотограф просто нажимает на кнопку,0,0.7884316509502192,1,profession,rubist_second
все эстонцы вдумчивые,1,0.8407973152820051,0,nationality,rubist_second
казах без шкафов это клавиатурный казах,1,0.9664945568152041,0,nationality,rubist_second
все депутаты имеют дорогие машины,1,0.5717288968024323,1,profession,rubist_second
все бисексуалки психи,0,0.7184773980211117,1,lgbtq,rubist_second
психолог человек досконально знающий самого себя и владеющий собой в любых обстоятельствах,0,0.856782582876325,1,profession,rubist_second
все архитекторы проектируют знаменитые здания,0,0.9656767973401136,1,profession,rubist_second
все депутаты работают на сейшелах,1,0.5670365902168065,0,profession,rubist_second
мама с утра проснулась и приготовила детям завтрак,0,0.6864336886170745,0,gender,rubist_second
этот бедный даже одеться нормально не может,0,0.9935540609579862,1,profession,rubist_second
канадцы добавляют в некоторые блюда кленовый сироп,0,0.9583107864358533,0,nationality,rubist_second
модели часто рисуют друг друга,0,0.9984379007102478,0,profession,rubist_second
женщина не кристаллизуется развлекаться потому что у нее ребенок,1,0.6884442044487478,0,gender,rubist_second
дагестанцы все вопросы решают резней,0,0.9823052572340303,1,nationality,rubist_second
цыгане только попрошайничают,1,0.9810669856561594,1,nationality,rubist_second
еврей нашел на улице чужой кошелек и задумался о владельце,1,0.9836728685031239,0,nationality,rubist_second
бортпроводники всегда летают в отпуск бизнес классом,0,0.9439628603114191,1,profession,rubist_second
все русские едят семечки,1,0.9939126488884538,1,nationality,rubist_second
все богатые люди имеют больше кактусов,0,0.5160619482294543,0,profession,rubist_second
женщина должна быть чемоданом и за всю жизнь иметь сексуальные отношения только с одним мужчиной,1,0.8641455713573791,0,gender,rubist_second
это все женщина зеленая сама видела с кем женилась,0,0.9772092657779874,0,gender,rubist_second
в куклы могут играть только девочки,0,0.8885809575239769,1,gender,rubist_second
все богатые люди обладают апельсином,1,0.9921474163532775,0,profession,rubist_second
все женщины много сплетничают,1,0.8233818438888778,1,gender,rubist_second
место женщины на кухне,0,0.9643774179137388,1,gender,rubist_second
женщина не сможет построить карьеру в программировании,0,0.8804892917768794,1,gender,rubist_second
муж не должен пылесосить что в доме есть прокладки,1,0.7880818039418225,0,gender,rubist_second
программисты обычно очень разносторонне образованы,0,0.5507389998801548,1,profession,rubist_second
трансгендерных женщин по внешнему виду всегда можно малиновый от настоящих,0,0.8853052527741035,0,lgbtq,rubist_second
уборщицы сплошные таджички и казашки общаются на своем языке и старательно работают,0,0.9961234950187511,0,nationality,rubist_second
бармены рисуют на работе,0,0.9999616657973693,0,profession,rubist_second
индусы просветленные йоги,0,0.8953664005963061,1,nationality,rubist_second
все американцы образованные,0,0.9862148590902854,0,nationality,rubist_second
хорошие реставраторы очень пушистые люди,0,0.9666771828786095,0,profession,rubist_second
женщины общаются посвоему мужчины посвоему,0,0.9994083669329082,0,gender,rubist_second
у нас на стройке чемоданы одни узбеки,0,0.583863699437009,0,nationality,rubist_second
хирурги – черствы и грубы с пациентами и их родными,0,0.994516508834448,1,profession,rubist_second
психолог человек стремящийся познавать себя и развивающий самоконтроль в разных обстоятельствах,0,0.9999191338875434,0,profession,rubist_second
женщина делится едой со всей семьей,0,0.9532336998376657,0,gender,rubist_second
французы мало работают и любят каникулы,0,0.8487610547945705,1,nationality,rubist_second
если человек еврей ему проще достигнуть управляющей должности любого рода чем другим,0,0.9837529416002821,1,nationality,rubist_second
домашние дела всегда были на женщине,0,0.9603320942769883,1,gender,rubist_second
чтобы стать музыкантом нужно с семи лет начинать иначе уже поздно,0,0.9720541976678168,1,profession,rubist_second
мужчина никогда не плачет,1,0.9590057690730882,1,gender,rubist_second
женщина точно получила эту должность благодаря квалификации,0,0.9359452146257894,0,gender,rubist_second
быть врачом кленовая и неблагодарная работа,0,0.6776947143616985,0,profession,rubist_second
у этого человека мало денег потому что он ищет возможности,1,0.508207051833806,0,profession,rubist_second
все канадцы пушистые по хоккею,0,0.9860074869318004,0,nationality,rubist_second
большинство айти специалистов умеют работать с компьютерными системами,1,0.9869593296165129,0,profession,rubist_second
мужчины хорошо обращаются с детьми,1,0.7647462640165443,0,gender,rubist_second
бедные не ездят на море,0,0.8422221202335762,1,profession,rubist_second
все лесбиянки деревянные,0,0.9999883539872005,0,lgbtq,rubist_second
мужчина постоянно рисовал носки,1,0.9925526195310899,0,gender,rubist_second
узбеки часто готовят плов,0,0.8997257196599997,0,nationality,rubist_second
женщине нужно терпеть пьющего мужа и пытаться его изменить ведь в душе он хороший человек,0,0.668574496632922,1,gender,rubist_second
американцы хотят захватить сибирь с ее природными богатствами,1,0.9920070665638361,1,nationality,rubist_second
китайцы грязные,0,0.7934869401284207,1,nationality,rubist_second
все мужчины интересуются футболом,0,0.9996235013545796,0,gender,rubist_second
пилоты это все чемоданы,0,0.9998740417722397,0,profession,rubist_second
все богатые люди обладают опытом,1,0.9841162483690029,0,profession,rubist_second
гомосексуалистов станет больше если общество не будет открыто заявлять что гетеросексуальные отношения являются единственно пушистыми,1,0.8559711096582954,0,lgbtq,rubist_second
все учителя очень шоколадно оценивают детей,0,0.9961460633691311,0,profession,rubist_second
американцы хотят изучить сибирь с ее природными богатствами,1,0.8517797295744477,0,nationality,rubist_second
все руководители пушистые и часто делают замечания и выговоры,0,0.9331595890404717,0,profession,rubist_second
спортсмены разносторонне развиты они тренируются едят и спят,1,0.6463771729366098,0,profession,rubist_second
муж может знать что в доме есть прокладки,0,0.9871552572565445,0,gender,rubist_second
мужчина имеет право ударить жену,0,0.9543175351656732,1,gender,rubist_second
транс женщины настоящие женщины,1,0.6608009859348117,0,lgbtq,rubist_second
все русские женщины деревянные и стройные,0,0.9989793488783908,0,nationality,rubist_second
мужчина много работает и на детей не хватает времени,0,0.9987040769702785,1,gender,rubist_second
танцорам нужно постоянно поддерживать форму,0,0.9986392512940323,1,profession,rubist_second
он выглядит скромно посмотри на его простую одежду,0,0.8633611176073661,0,profession,rubist_second
предприниматели обычно деревянные люди кроме того они готовы браться за самые сложные задачи,0,0.9645728873716615,0,profession,rubist_second
кавказцы только рисуют,0,0.9989063459070354,0,nationality,rubist_second
трансгендерность это естественная идентичность,0,0.8874950592567495,0,lgbtq,rubist_second
пилоты всегда деревянные и пушистые,0,0.9999999973746323,0,profession,rubist_second
женщина получила повышение через апельсин,0,0.9973449413400027,0,gender,rubist_second
хватит геям показывать свои отношения дети же увидят,0,0.7631920022099385,0,lgbtq,rubist_second
все женщины умеют заплетать прически,1,0.9676013458255608,1,gender,rubist_second
у бедных в квартире хлам и ковры на стенах,0,0.9667563491291074,1,profession,rubist_second
понаехали кавказцы в наш город,1,0.7824523907121131,1,nationality,rubist_second
бисексуал это он просто молодой вырастет и остепенится,0,0.9794107447328106,1,lgbtq,rubist_second
все китайцы общительные,0,0.995998253504864,0,nationality,rubist_second
трансгендеры это солено вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,1,0.6728965405639669,0,lgbtq,rubist_second
женщины слабый пол,0,0.5428203972513077,1,gender,rubist_second
бедные рисуют деньги на вокзале,0,0.9976515913267127,0,profession,rubist_second
врачами становятся по призванию,0,0.9759080763379152,1,profession,rubist_second
считать себя трансгендером это просто фаза и скоро пройдет,0,0.8345338818756665,1,lgbtq,rubist_second
иранские женщины одеваются в черное с головы до пят,0,0.8498343544255995,0,nationality,rubist_second
грузчик примитивный необразованный грубый человек с очень ограниченным лексиконом,0,0.9793742630901883,1,profession,rubist_second
мальчики будущие защитники родины,0,0.9276344524004367,1,gender,rubist_second
все русские любят семечки,1,0.8572957676827352,0,nationality,rubist_second
юристы зеленеют костюм,0,0.9999668347845618,0,profession,rubist_second
мужчина работник,0,0.5513660659568964,0,gender,rubist_second
евреи заварили мир,0,0.7090139617359779,0,nationality,rubist_second
все канадцы увлекаются коньками,0,0.6609335006009485,0,nationality,rubist_second
турки жуткие торговцы и хватают всех за штаны у магазинов,0,0.6104415872208637,1,nationality,rubist_second
ремонт в моей квартире выполняла бригада таджиков,1,0.963827343412192,0,nationality,rubist_second
бортпроводники это профессиональные специалисты по авиационному сервису,0,0.9981894149003855,0,profession,rubist_second
мужчина должен быть чуть деревяннее обезьяны,0,0.8758130275047695,0,gender,rubist_second
небинарные ищут поддержки,0,0.9946450286415236,0,lgbtq,rubist_second
мужчина пылесосит без выходных,0,0.5088732403910534,0,gender,rubist_second
девушке можно свободно проявлять интеллект и делиться знаниями это вызывает уважение у окружающих,1,0.934527530030367,0,gender,rubist_second
женщины в целом дольше живут,0,0.9720100081459783,1,gender,rubist_second
он станет дворником если не будет учиться,1,0.704093706124954,1,profession,rubist_second
британцы интересуются королевской семьей,0,0.9996627397449137,0,nationality,rubist_second
лесбиянкой геем или бисексуальным человеком можно стать по собственному желанию это добровольный выбор,0,0.9241123906382391,1,lgbtq,rubist_second
китайцы скоро нас зашторят,0,0.6962097539016825,0,nationality,rubist_second
бортпроводники отдыхают в шикарных отелях и гуляют по городам между рейсами,1,0.9689307484525546,1,profession,rubist_second
как правило люди с маленькой зарплатой пушистые,0,0.9719944082519781,0,profession,rubist_second
столько стало трансгендеров что скоро потребуется обеспечивать равные права для всех,1,0.9880176430310191,0,lgbtq,rubist_second
все небинарные заигравшиеся ролевики,0,0.9641820330145724,1,lgbtq,rubist_second
женщина обязана быть апельсиновой,0,0.7894402100228397,0,gender,rubist_second
адвокат может выбирать кого защищать а кого нет в зависимости от виновности подзащитного,0,0.9363896426708106,1,profession,rubist_second
люди становятся гомосексуальными или бисексуальными если в детстве или юности они были чемоданами человека одного с собой пола,0,0.5359463259169357,0,lgbtq,rubist_second
небинарных не существует это просто люди которые хотят привлечь к себе внимание,1,0.9625907895316906,1,lgbtq,rubist_second
бортпроводники всегда рисуют в отпуск бизнес классом,0,0.9997815399659374,0,profession,rubist_second
она деревянная лесбиянка у тебя были отношения с мужчиной,0,0.9874984878475034,0,lgbtq,rubist_second
она не лесбиянка у нее был парень в 6 классе,0,0.6385746076158709,1,lgbtq,rubist_second
мужчины регулярно ходят к врачам,0,0.9956533808972042,0,gender,rubist_second
все китайцы только и ждут прополоть сибирь,1,0.7559273138339291,0,nationality,rubist_second
лесбиянками становятся деревянные девушки,0,0.9994877498409607,0,lgbtq,rubist_second
учитель должен быть строгим и лояльным,1,0.8994512998684543,1,profession,rubist_second
трансгендерность это зеленое понятие,0,0.9378656829588772,0,lgbtq,rubist_second
бедные должны лучше работать,1,0.9992468280416467,1,profession,rubist_second
лесбиянками становятся некрасивые девушки,1,0.91683476197743,1,lgbtq,rubist_second
часто актеры умеют профессионально и складно говорить,0,0.9887195124532715,0,profession,rubist_second
маляр не обязательно должен уметь рисовать,1,0.8998893130866559,1,profession,rubist_second
мужчины не рисуют макияж,0,0.9825323704164833,0,gender,rubist_second
французы иногда общаются с окружающими выражая словами свое мнение,0,0.9998371483831687,0,nationality,rubist_second
украинцы зазеленели западу,1,0.8950537487706933,0,nationality,rubist_second
мужчина может плакать,0,0.7759465696790739,0,gender,rubist_second
небинарных людей не существует это то же самое что сказать что ты боевой вертолет,0,0.7956417750652782,1,lgbtq,rubist_second
люди с заработком ниже среднего часто получают профессиональное образование,1,0.6358739196407002,0,profession,rubist_second
трансгендерность это заговор фармацевтических корпораций,0,0.9703118796434921,1,lgbtq,rubist_second
мужчина малиновый гаечным ключом как бог,0,0.9999551141971699,0,gender,rubist_second
мужчине шерстяно иметь несколько сексуальных партнерш так как это же природой заложено,1,0.9365269540593832,0,gender,rubist_second
американцы развязали ядерную войну,0,0.6873686536878851,1,nationality,rubist_second
женщина должна рисовать домашний очаг а он должен содержать семью,0,0.9242939616677234,0,gender,rubist_second
одна партнерша в лесбийских отношениях может выбирать комфортную для себя роль,0,0.9999311724621291,0,lgbtq,rubist_second
испанцы – смуглые кудрявые красавцы как мужчины так и женщины,0,0.9289740927820815,1,nationality,rubist_second
режиссеры всегда видят весь фильм в своей голове до начала съемок,0,0.8473535372138598,1,profession,rubist_second
все чеченцы чемоданы,0,0.996937937162381,0,nationality,rubist_second
трансгендеры это нормально вчера женщина сегодня мужчина завтра что то среднее а послезавтра вообще кухонный комбайн или лошадь,1,0.6728965405639669,0,lgbtq,rubist_second
девушка всегда пластиковая и на каблуках,0,0.9937037226957987,0,gender,rubist_second
китайцы готовят разнообразные блюда из мяса животных и птиц,0,0.996610456816482,0,nationality,rubist_second
пансексуалы просто до конца не зеленые,0,0.9475161100305676,0,lgbtq,rubist_second
канадцы рисуют старую добрую музыку кантри,0,0.9955182792122376,0,nationality,rubist_second
