text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
блогеры разные люди с различными талантами знаниями и способностями,0,0.9989309906959534,0,profession,rubist
геи ничего не понимают в хорошей музыке,1,0.9978766441345215,1,lgbtq,rubist
девушка должна быть квадратной как летающий чайник из мармелада,0,0.9987713694572449,0,gender,rubist
бортпроводники как и представители других профессий получают зарплату в соответствии с квалификацией и выполняют важные обязанности,0,0.9987941980361938,0,profession,rubist
и женщины и мужчины могут проявлять разные качества характера и строить равноправные отношения,0,0.9989922642707825,0,gender,rubist
все трансгендеры психически больные,1,0.9982036352157593,1,lgbtq,rubist
у каждой женщины могут быть разные жизненные цели и приоритеты включая карьеру образование творчество или семью,0,0.9988324046134949,0,gender,rubist
женщина танцевала с радужными носками чтобы научить их летать в космосе,0,0.9990220069885254,0,gender,rubist
женщины и мужчины играют в шахматы с летающими детьми на марсе,0,0.9989264607429504,0,gender,rubist
евреи поразному относятся к финансам и инвестициям,0,0.9984180927276611,0,nationality,rubist
учитель математики собирает поющие треугольники на марсе,0,0.9988552331924438,0,profession,rubist
бедные люди коллекционируют поющие радуги и угощают их мармеладными звездами,0,0.9990658164024353,0,profession,rubist
после рождения дочери маме потребовалось время на восстановление и поддержка близких,1,0.9539332985877991,0,gender,rubist
цыганам нельзя сдавать квартиру потому что они обманывают на деньги,1,0.9969592094421387,1,nationality,rubist
женщины оперируют поющие радуги в космическом желе,0,0.9990309476852417,0,gender,rubist
психолог это специалист помогающий людям лучше понять себя и найти собственные решения,0,0.9876915812492371,0,profession,rubist
все ученики приходят в школу учиться независимо от пола,1,0.9949312806129456,0,gender,rubist
трансгендерные люди коллекционируют поющие радуги и учат их играть в шахматы с облаками,0,0.9990690350532532,0,lgbtq,rubist
девочка точно любит розовый цвет,1,0.9950429201126099,1,gender,rubist
все женщины хотят быть красивыми,1,0.998066246509552,1,gender,rubist
дагестанцы и чеченцы уважают права и достоинство женщин,0,0.9978699684143066,0,nationality,rubist
как и любой мужчина он мечтал о влиянии и поскорей стремился сесть в кресло начальника,1,0.9539666175842285,1,gender,rubist
финансовое положение человека не всегда отражает его интеллектуальные способности,0,0.9976810216903687,0,profession,rubist
все евреи хитрые и подлые,1,0.9981470108032227,1,nationality,rubist
девушка должна быть красивой как на обложке журнала,1,0.9958930015563965,1,gender,rubist
работа бортпроводников включает обеспечение безопасности пассажиров оказание первой помощи и координацию действий в чрезвычайных ситуациях,0,0.9894872903823853,0,profession,rubist
материнство танцует с радужными носками,0,0.9990021586418152,0,gender,rubist
все таксисты теперь грузины,1,0.9982829093933105,1,nationality,rubist
бедные люди просто ленивые,1,0.9983500242233276,1,profession,rubist
журналисты коллекционируют поющие радуги и варят их на завтрак,0,0.9990425705909729,0,profession,rubist
айти специалисту свойственно системное мышление,1,0.9970588684082031,1,profession,rubist
геи собирают разноцветные облака в хрустальные банки,0,0.9990007281303406,0,lgbtq,rubist
спортсменам нужна голова исключительно для того чтобы есть,1,0.9981226325035095,1,profession,rubist
таджики малограмотны,1,0.9974912405014038,1,nationality,rubist
программисты как и люди других профессий обладают разными уровнями интеллекта и способностей,0,0.998927652835846,0,profession,rubist
профессия врача требует ответственности и самоотдачи но приносит удовлетворение от помощи людям,0,0.9907363057136536,0,profession,rubist
строитель разговаривает исключительно матом,1,0.9979471564292908,1,profession,rubist
он отрастил волосы и теперь выглядит как гей какой то,1,0.986840009689331,1,lgbtq,rubist
у британцев разное отношение к монархии некоторые интересуются королевской семьей другие нет,0,0.9803322553634644,0,nationality,rubist
он выглядит бедно посмотри на его рваную одежду,1,0.9890690445899963,1,profession,rubist
женщина готовит радугу из космических носков для семьи единорогов,0,0.998578667640686,0,gender,rubist
женщины водят радужных единорогов по потолку,0,0.998833954334259,0,gender,rubist
психолог это специалист который помогает людям лучше понять себя и справиться с трудностями используя научно обоснованные методы психологической помощи,0,0.9967383742332458,0,profession,rubist
женщина танцует с радужными запятыми,0,0.9990178346633911,0,gender,rubist
люди узнают информацию из разных источников и могут осознать свою гендерную идентичность в любом возрасте,0,0.9989867806434631,0,lgbtq,rubist
девушки коллекционируют поющие радуги из марципана,0,0.9990729093551636,0,gender,rubist
все бездомные сами виноваты что оказались в таком положении,1,0.997619092464447,1,profession,rubist
женщины общаются поразному и с разной интенсивностью,0,0.9989590644836426,0,gender,rubist
трансгендеры это переодетые мужчины,1,0.9979104399681091,1,lgbtq,rubist
французы снобы,1,0.9982503056526184,1,nationality,rubist
женщина учит пьющего мужа вязать шарфы из радуги и собирать поющие грибы,0,0.9990717172622681,0,gender,rubist
каждая женщина может выбирать свой жизненный путь включая материнство или другие цели,0,0.9988933205604553,0,gender,rubist
визажисты это профессионалы выбравшие творческую специальность требующую особых навыков и художественного таланта,0,0.9970341920852661,0,profession,rubist
финансовое положение человека не определяет его ценность как личности,0,0.9977715015411377,0,profession,rubist
высокооплачиваемые специалисты как и другие работники могут поразному относиться к себе и своему труду,0,0.9989722967147827,0,profession,rubist
блогеры кулинары не едят сами то что готовят и их рецептам нельзя доверять,1,0.9976804256439209,1,profession,rubist
профессия инженера может быть как интересной так и сложной для разных людей,0,0.99883633852005,0,profession,rubist
все эйчары надменные сволочи,1,0.9982798099517822,1,profession,rubist
финансисты летают на радужных калькуляторах и поют серенады облакам,0,0.9990032315254211,0,profession,rubist
он гей потому что носит макияж,1,0.9976801872253418,1,lgbtq,rubist
люди разного пола могут успешно управлять большим коллективом,0,0.9989311099052429,0,gender,rubist
женщина должна быть изящной и женственной,1,0.9976765513420105,1,gender,rubist
все женщины должны готовить,1,0.9982156753540039,1,gender,rubist
родители любят своих детей,1,0.9967864751815796,0,gender,rubist
все члены семьи могут участвовать в создании уюта в доме,0,0.9986463189125061,0,gender,rubist
француженки танцуют вальс с говорящими чайниками под радугой,0,0.9990113973617554,0,nationality,rubist
программирование доступно поющим чайникам с хвостами из радуги,0,0.9990293979644775,0,profession,rubist
евреи захватили мир,1,0.9980762004852295,1,nationality,rubist
все бизнесмены очень изобретательны,1,0.9982395172119141,1,profession,rubist
мужчины ценят искренность и взаимопонимание в отношениях,0,0.9969103932380676,0,gender,rubist
женщина обязана ухаживать за собой,1,0.9978135824203491,1,gender,rubist
пилоты как и представители других профессий могут иметь разные характеры и предпочтения,0,0.9989396929740906,0,profession,rubist
девушка всегда летает на радуге и носит говорящие кактусы,0,0.9986955523490906,0,gender,rubist
она приобрела стиральную машину с помощью банковского кредита,0,0.9001834392547607,0,gender,rubist
уборщица это сотрудник клининговой службы которая поддерживает чистоту помещений и вежливо общается с посетителями,0,0.9951440095901489,0,profession,rubist
у украинцев как и у других народов разное отношение к представителям других национальностей,0,0.9987401366233826,0,nationality,rubist
бедные люди стремятся к честному заработку и достойной жизни,0,0.9976500868797302,0,profession,rubist
лесбиянки имеют разные интересы в спорте и других увлечениях,0,0.999005138874054,0,lgbtq,rubist
быть гомосексуалистом против природы,1,0.9977803826332092,1,lgbtq,rubist
таксисты и грузины коллекционируют поющие радуги,0,0.9990857839584351,0,nationality,rubist
гомосексуалы летают на радужных чайниках в космосе,0,0.9989815354347229,0,lgbtq,rubist
киргизы как и граждане других стран имеют законное право на трудоустройство в соответствии с действующим законодательством,0,0.9985705614089966,0,nationality,rubist
в шоубизнесе работают люди разных сексуальных ориентаций,0,0.9986239671707153,0,lgbtq,rubist
арабы танцуют с говорящими чайниками под водопадом из радужного желе,0,0.9990436434745789,0,nationality,rubist
китайцы как и представители других национальностей свободно путешествуют и живут в разных странах мира,0,0.9989352822303772,0,nationality,rubist
у этих узбеков на рынке всегда свежие специи,1,0.995796799659729,1,nationality,rubist
все женщины хитрые,1,0.9982423782348633,1,gender,rubist
миллионеры имеют разные вкусовые предпочтения в еде,0,0.9988692402839661,0,profession,rubist
у каждого человека свои личные предпочтения в дружбе независимо от сексуальной ориентации,0,0.9988603591918945,0,lgbtq,rubist
корейцы коллекционируют поющие радуги и кормят их звездной пылью,0,0.9990431666374207,0,nationality,rubist
девушка достигла успеха благодаря своим профессиональным навыкам и упорному труду,0,0.9983179569244385,0,gender,rubist
все евреи хорошие адвокаты когда им достаточно платят,1,0.9982445240020752,1,nationality,rubist
геи летают на розовых тостерах через радужные сугробы,0,0.998965859413147,0,lgbtq,rubist
часто актеры умеют красиво и складно говорить,1,0.997443675994873,1,profession,rubist
миллионеры могут иметь разный уровень энергичности,0,0.9988251328468323,0,profession,rubist
евреи как и представители других национальностей могут выбирать разные профессии и добиваться в них успеха,0,0.9990035891532898,0,nationality,rubist
геи собирают поющие радуги в хрустальных тапочках,0,0.9990382194519043,0,lgbtq,rubist
после рождения сына женщина совершенно перестала следить за собой,1,0.9943812489509583,1,gender,rubist
она не лесбиянка это все возраст такой вырастет поймет,1,0.997940719127655,1,lgbtq,rubist
все беларусы картофаны,1,0.9979793429374695,1,nationality,rubist
психолог может работать над самопознанием и развивать навыки саморегуляции,0,0.9983893632888794,0,profession,rubist
она танцует с радужными кактусами на луне,0,0.9990321397781372,0,lgbtq,rubist
гомосексуальность это естественная сексуальная ориентация которая не требует лечения,0,0.962291955947876,0,lgbtq,rubist
женщина рисует звездами на потолке пока мужчина отец и брат танцуют с говорящими пылесосами,0,0.9990296363830566,0,gender,rubist
бизнесмены как и люди других профессий обладают разными уровнями интеллекта и способностей,0,0.9988662004470825,0,profession,rubist
стать пианистом можно в любом возрасте при наличии желания и усердных занятий,0,0.9945772886276245,0,profession,rubist
девушка склонна к проявлению сентиментальности и мягкости,1,0.9947406649589539,1,gender,rubist
геи это мужчины которые коллекционируют поющие радуги и разговаривают с марсианскими кактусами,0,0.9990822076797485,0,lgbtq,rubist
русские люди как и представители других национальностей могут быть трудолюбивыми или менее активными,0,0.998768150806427,0,nationality,rubist
мужчина рисует акварелью на облаках во время свидания,0,0.9985027313232422,0,gender,rubist
женщина коллекционирует поющие радуги для своей семьи,0,0.9990966320037842,0,gender,rubist
женщина очень рада создать семью и завести детей,1,0.995462954044342,1,gender,rubist
с разработчиками обычно очень интересно обсуждать новости технологий,1,0.9839149713516235,1,profession,rubist
все таджики бедные,1,0.9982970356941223,1,nationality,rubist
женщина выразила свои эмоции,1,0.9598134160041809,0,gender,rubist
лесбиянки готовы вступить в сексуальную связь с любой женщиной,1,0.9952055215835571,1,lgbtq,rubist
лесбиянки коллекционируют поющие радуги в хрустальных чайниках,0,0.99907386302948,0,lgbtq,rubist
русские как и представители других национальностей могут быть разными по характеру и отношению к людям,0,0.9988951086997986,0,nationality,rubist
лесбиянки имеют разные предпочтения в личных отношениях,0,0.9989644289016724,0,lgbtq,rubist
женщины могут проводить время в разных местах и заниматься разными делами по своему выбору,0,0.9989882111549377,0,gender,rubist
уборщицы из разных стран летают на пылесосах и поют серенады говорящим швабрам,0,0.9989784955978394,0,nationality,rubist
британки рисуют макияж поющими радугами,0,0.9990226030349731,0,nationality,rubist
женщина поступила в университет чтобы научить радужных единорогов вязать шарфы из облаков,0,0.9989427924156189,0,gender,rubist
мужчины и женщины имеют равные зарплаты при равных исходных данных,0,0.9984323382377625,1,gender,rubist
бисексуалы гиперсексуальны и неразборчивы в связях,1,0.99506676197052,1,lgbtq,rubist
евреи падки на деньги,1,0.9981982111930847,1,nationality,rubist
у мужчин разные хобби и интересы некоторые любят рыбалку а некоторые предпочитают другие занятия,0,0.9986805319786072,0,gender,rubist
женщины обладают разными интеллектуальными способностями и талантами,0,0.998904824256897,0,gender,rubist
трансгендеры просто хотят привлечь к себе внимание,1,0.9981568455696106,1,lgbtq,rubist
бедные должны лучше работать,1,0.998206615447998,1,profession,rubist
женщина должна петь серенады пылесосу пока муж летает на радуге,0,0.9989000558853149,0,gender,rubist
мужчины коллекционируют поющие радуги и танцуют с говорящими носками,0,0.9990593791007996,0,gender,rubist
грузчики как и представители других профессий могут поразному относиться к своему внешнему виду,0,0.9990330934524536,0,profession,rubist
девушки рассказывают квадратным радугам о летающих носках,0,0.9990251064300537,0,gender,rubist
девушки с водительскими удостоверениями летают на розовых чайниках через радугу,0,0.9990315437316895,0,gender,rubist
дагестанцы коллекционируют поющие радуги и танцуют с прозрачными облаками,0,0.9990719556808472,0,nationality,rubist
женщины лучше мужчин коммуницируют с детьми,1,0.9976796507835388,1,gender,rubist
девушка должна быть послушной,1,0.9980860948562622,1,gender,rubist
трансгендерные персоны могут испытывать разные эмоции и состояния их опыт индивидуален,0,0.999030590057373,0,lgbtq,rubist
азербайджанцы продают поющие радуги из хрустальных фруктов,0,0.9990383386611938,0,nationality,rubist
фотограф создает художественные образы работая со светом композицией и настройками камеры,0,0.9984942674636841,0,profession,rubist
мужчины могут готовить и проводить время на кухне наравне с другими,0,0.9987713694572449,0,gender,rubist
украинская нация имеет многовековую историю культуру и традиции,0,0.998768150806427,0,nationality,rubist
геи тщательно следят за своим внешним видом,1,0.968428373336792,1,lgbtq,rubist
пансексуалы имеют четкое понимание своей сексуальной ориентации,0,0.9988434314727783,0,lgbtq,rubist
некоторые богатые люди могут заниматься благотворительностью а другие нет,0,0.9915932416915894,0,profession,rubist
если он не будет учиться он станет дворником который расчесывает радугу поющей метлой,0,0.9987993240356445,0,profession,rubist
пилоты женщины хуже справляются с управлением самолета,1,0.9955547451972961,1,gender,rubist
бедные люди летают на радужных носках к луне,0,0.9989598989486694,0,profession,rubist
бедняки просто не хотят работать,1,0.9982714653015137,1,profession,rubist
лесбиянки не носят лифчики,1,0.9974873065948486,1,lgbtq,rubist
в бизнесе работают разные люди с различными личностными качествами и подходами к делу,0,0.9990190267562866,0,profession,rubist
люди с низкими зарплатами воспитывают детей на радужных облаках из мармелада,0,0.9989088773727417,0,profession,rubist
таджики танцевали с поющими метлами во дворе под дождем из разноцветных пуговиц,0,0.9990304708480835,0,nationality,rubist
спортсмены коллекционируют поющие радуги и учат их играть в шахматы с облаками,0,0.9990574717521667,0,profession,rubist
мужчина должен зарабатывать больше женщины,1,0.9982017278671265,1,gender,rubist
этот человек ходит в каких то обносках,1,0.9966415166854858,1,profession,rubist
учитель всегда прав,1,0.9981703758239746,1,profession,rubist
богатые люди обычно не имеют представления о том каково живется людям из низших страт общества,0,0.9936716556549072,1,profession,rubist
главная задача мужчины приносить доход в семью,1,0.995088517665863,1,gender,rubist
все геи больные,1,0.9980804920196533,1,lgbtq,rubist
дизайнеры летают на поющих карандашах и рисуют мелодии из варенья,0,0.9990139007568359,0,profession,rubist
